"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"8600000US90247","ZCTA5 90247","349500","11034","null","null",
"8600000US90248","ZCTA5 90248","382600","23453","null","null",
"8600000US90249","ZCTA5 90249","377600","11697","null","null",
"8600000US90250","ZCTA5 90250","428900","12280","null","null",
"8600000US90254","ZCTA5 90254","1,000,000+","***","***","1,000,000+",
"8600000US90255","ZCTA5 90255","299400","9029","null","null",
"8600000US90260","ZCTA5 90260","395500","17728","null","null",
"8600000US90262","ZCTA5 90262","294500","14250","null","null",
"8600000US90263","ZCTA5 90263","-","**","**","-",
"8600000US90265","ZCTA5 90265","1,000,000+","***","***","1,000,000+",
"8600000US90266","ZCTA5 90266","1,000,000+","***","***","1,000,000+",
"8600000US90270","ZCTA5 90270","274200","12678","null","null",
"8600000US90272","ZCTA5 90272","1,000,000+","***","***","1,000,000+",
"8600000US90274","ZCTA5 90274","1,000,000+","***","***","1,000,000+",
"8600000US90275","ZCTA5 90275","974900","17436","null","null",
"8600000US90277","ZCTA5 90277","835800","26218","null","null",
"8600000US90278","ZCTA5 90278","684400","15580","null","null",
"8600000US90280","ZCTA5 90280","304400","9509","null","null",
"8600000US90290","ZCTA5 90290","981800","78655","null","null",
"8600000US90291","ZCTA5 90291","992400","41885","null","null",
"8600000US90292","ZCTA5 90292","729000","28546","null","null",
"8600000US90293","ZCTA5 90293","491900","24956","null","null",
"8600000US90301","ZCTA5 90301","299800","19780","null","null",
"8600000US90302","ZCTA5 90302","337500","22372","null","null",
"8600000US90303","ZCTA5 90303","342900","11887","null","null",
"8600000US90304","ZCTA5 90304","330200","27276","null","null",
"8600000US90305","ZCTA5 90305","371600","13720","null","null",
"8600000US90401","ZCTA5 90401","670800","60234","null","null",
"8600000US90402","ZCTA5 90402","1,000,000+","***","***","1,000,000+",
"8600000US90403","ZCTA5 90403","901000","48161","null","null",
"8600000US90404","ZCTA5 90404","635300","34311","null","null",
"8600000US90405","ZCTA5 90405","997100","52691","null","null",
"8600000US90501","ZCTA5 90501","518200","26829","null","null",
"8600000US90502","ZCTA5 90502","359100","12649","null","null",
"8600000US90503","ZCTA5 90503","638500","8493","null","null",
"8600000US90504","ZCTA5 90504","525300","16026","null","null",
"8600000US90505","ZCTA5 90505","690500","17668","null","null",
"8600000US90506","ZCTA5 90506","-","**","**","-",
"8600000US90601","ZCTA5 90601","438300","13924","null","null",
"8600000US90602","ZCTA5 90602","435800","22926","null","null",
"8600000US90603","ZCTA5 90603","437700","11490","null","null",
"8600000US90604","ZCTA5 90604","379800","7361","null","null",
"8600000US90605","ZCTA5 90605","374000","10414","null","null",
"8600000US90606","ZCTA5 90606","339100","9069","null","null",
"8600000US90620","ZCTA5 90620","402300","9449","null","null",
"8600000US90621","ZCTA5 90621","416200","18838","null","null",
"8600000US90623","ZCTA5 90623","578700","11051","null","null",
"8600000US90630","ZCTA5 90630","509000","12915","null","null",
"8600000US90631","ZCTA5 90631","439600","11826","null","null",
"8600000US90638","ZCTA5 90638","422000","8656","null","null",
"8600000US90640","ZCTA5 90640","404100","11390","null","null",
"8600000US90650","ZCTA5 90650","326200","4981","null","null",
"8600000US90660","ZCTA5 90660","344700","6673","null","null",
"8600000US90670","ZCTA5 90670","354200","13220","null","null",
"8600000US90680","ZCTA5 90680","298100","13381","null","null",
"8600000US90701","ZCTA5 90701","441400","17623","null","null",
"8600000US90703","ZCTA5 90703","600900","6099","null","null",
"8600000US90704","ZCTA5 90704","735800","97086","null","null",
"8600000US90706","ZCTA5 90706","355000","8629","null","null",
"8600000US90710","ZCTA5 90710","413400","18177","null","null",
"8600000US90712","ZCTA5 90712","432000","8865","null","null",
"8600000US90713","ZCTA5 90713","446600","5925","null","null",
"8600000US90715","ZCTA5 90715","373700","12703","null","null",
"8600000US90716","ZCTA5 90716","254500","30543","null","null",
"8600000US90717","ZCTA5 90717","472900","23809","null","null",
"8600000US90720","ZCTA5 90720","745700","26426","null","null",
"8600000US90723","ZCTA5 90723","269700","10975","null","null",
"8600000US90731","ZCTA5 90731","455800","15668","null","null",
"8600000US90732","ZCTA5 90732","493200","20226","null","null",
"8600000US90740","ZCTA5 90740","279300","21660","null","null",
"8600000US90742","ZCTA5 90742","1,000,000+","***","***","1,000,000+",
"8600000US90743","ZCTA5 90743","1,000,000+","***","***","1,000,000+",
"8600000US90744","ZCTA5 90744","325100","12824","null","null",
"8600000US90745","ZCTA5 90745","347200","7093","null","null",
"8600000US90746","ZCTA5 90746","379000","10962","null","null",
"8600000US90747","ZCTA5 90747","-","**","**","-",
"8600000US90755","ZCTA5 90755","410500","39971","null","null",
"8600000US90802","ZCTA5 90802","282300","14481","null","null",
"8600000US90803","ZCTA5 90803","703900","23867","null","null",
"8600000US90804","ZCTA5 90804","376600","28999","null","null",
"8600000US90805","ZCTA5 90805","295100","7194","null","null",
"8600000US90806","ZCTA5 90806","371500","9910","null","null",
"8600000US90807","ZCTA5 90807","493800","18861","null","null",
"8600000US90808","ZCTA5 90808","522600","13574","null","null",
"8600000US90810","ZCTA5 90810","322500","11867","null","null",
"8600000US90813","ZCTA5 90813","305100","24321","null","null",
"8600000US90814","ZCTA5 90814","606400","44821","null","null",
"8600000US90815","ZCTA5 90815","535000","15819","null","null",
"8600000US90822","ZCTA5 90822","-","**","**","-",
"8600000US90831","ZCTA5 90831","-","**","**","-",
"8600000US91001","ZCTA5 91001","578600","17476","null","null",
"8600000US91006","ZCTA5 91006","686800","23016","null","null",
"8600000US91007","ZCTA5 91007","744200","27033","null","null",
"8600000US91008","ZCTA5 91008","952100","154360","null","null",
"8600000US91010","ZCTA5 91010","366700","10789","null","null",
"8600000US91011","ZCTA5 91011","1,000,000+","***","***","1,000,000+",
"8600000US91016","ZCTA5 91016","523100","16328","null","null",
"8600000US91020","ZCTA5 91020","561400","38210","null","null",
"8600000US91024","ZCTA5 91024","748600","46368","null","null",
"8600000US91030","ZCTA5 91030","838300","31766","null","null",
"8600000US91040","ZCTA5 91040","421500","19668","null","null",
"8600000US91042","ZCTA5 91042","428600","13920","null","null",
"8600000US91046","ZCTA5 91046","-","**","**","-",
"8600000US91101","ZCTA5 91101","438300","33866","null","null",
"8600000US91103","ZCTA5 91103","554200","41095","null","null",
"8600000US91104","ZCTA5 91104","614100","17913","null","null",
"8600000US91105","ZCTA5 91105","856000","46297","null","null",
"8600000US91106","ZCTA5 91106","588400","47938","null","null",
"8600000US91107","ZCTA5 91107","639000","11778","null","null",
"8600000US91108","ZCTA5 91108","1,000,000+","***","***","1,000,000+",
"8600000US91201","ZCTA5 91201","631000","26548","null","null",
"8600000US91202","ZCTA5 91202","609400","23191","null","null",
"8600000US91203","ZCTA5 91203","376000","41619","null","null",
"8600000US91204","ZCTA5 91204","412600","38474","null","null",
"8600000US91205","ZCTA5 91205","478800","24471","null","null",
"8600000US91206","ZCTA5 91206","580400","28365","null","null",
"8600000US91207","ZCTA5 91207","812200","59820","null","null",
"8600000US91208","ZCTA5 91208","697200","26355","null","null",
"8600000US91210","ZCTA5 91210","-","**","**","-",
"8600000US91214","ZCTA5 91214","609300","14117","null","null",
"8600000US91301","ZCTA5 91301","687900","20288","null","null",
"8600000US91302","ZCTA5 91302","997600","34582","null","null",
"8600000US91303","ZCTA5 91303","343400","12149","null","null",
"8600000US91304","ZCTA5 91304","455900","12922","null","null",
"8600000US91306","ZCTA5 91306","366600","6804","null","null",
"8600000US91307","ZCTA5 91307","517100","29133","null","null",
"8600000US91311","ZCTA5 91311","466300","13802","null","null",
"8600000US91316","ZCTA5 91316","507200","38380","null","null",
"8600000US91320","ZCTA5 91320","594700","12804","null","null",
"8600000US91321","ZCTA5 91321","361600","16422","null","null",
"8600000US91324","ZCTA5 91324","473800","17847","null","null",
"8600000US91325","ZCTA5 91325","494700","19114","null","null",
"8600000US91326","ZCTA5 91326","631900","11394","null","null",
"8600000US91330","ZCTA5 91330","-","**","**","-",
"8600000US91331","ZCTA5 91331","289800","5835","null","null",
"8600000US91335","ZCTA5 91335","344700","6757","null","null",
"8600000US91340","ZCTA5 91340","296400","10616","null","null",
"8600000US91342","ZCTA5 91342","335100","7139","null","null",
"8600000US91343","ZCTA5 91343","399400","10294","null","null",
"8600000US91344","ZCTA5 91344","466500","9093","null","null",
"8600000US91345","ZCTA5 91345","327200","10257","null","null",
"8600000US91350","ZCTA5 91350","395100","8827","null","null",
"8600000US91351","ZCTA5 91351","323400","10561","null","null",
"8600000US91352","ZCTA5 91352","359000","14657","null","null",
"8600000US91354","ZCTA5 91354","468200","9700","null","null",
"8600000US91355","ZCTA5 91355","436400","10742","null","null",
"8600000US91356","ZCTA5 91356","675100","43647","null","null",
"8600000US91360","ZCTA5 91360","571700","9543","null","null",
"8600000US91361","ZCTA5 91361","800500","34850","null","null",
"8600000US91362","ZCTA5 91362","655200","15844","null","null",
"8600000US91364","ZCTA5 91364","669200","18241","null","null",
"8600000US91367","ZCTA5 91367","563100","18465","null","null",
"8600000US91371","ZCTA5 91371","-","**","**","-",
"8600000US91377","ZCTA5 91377","652600","28287","null","null",
"8600000US91381","ZCTA5 91381","589500","19492","null","null",
"8600000US91384","ZCTA5 91384","419900","12146","null","null",
"8600000US91387","ZCTA5 91387","386800","12083","null","null",
"8600000US91390","ZCTA5 91390","491800","19247","null","null",
"8600000US91401","ZCTA5 91401","527900","24164","null","null",
"8600000US91402","ZCTA5 91402","289700","8449","null","null",
"8600000US91403","ZCTA5 91403","748500","38773","null","null",
"8600000US91405","ZCTA5 91405","359000","11309","null","null",
"8600000US91406","ZCTA5 91406","375800","9865","null","null",
"8600000US91411","ZCTA5 91411","454300","23754","null","null",
"8600000US91423","ZCTA5 91423","781700","24973","null","null",
"8600000US91436","ZCTA5 91436","1,000,000+","***","***","1,000,000+",
"8600000US91501","ZCTA5 91501","626600","32726","null","null",
"8600000US91502","ZCTA5 91502","375300","28923","null","null",
"8600000US91504","ZCTA5 91504","589700","22919","null","null",
"8600000US91505","ZCTA5 91505","541300","15758","null","null",
"8600000US91506","ZCTA5 91506","546900","23845","null","null",
"8600000US91601","ZCTA5 91601","480100","24985","null","null",
"8600000US91602","ZCTA5 91602","653300","56438","null","null",
"8600000US91604","ZCTA5 91604","848200","31683","null","null",
"8600000US91605","ZCTA5 91605","350000","7690","null","null",
"8600000US91606","ZCTA5 91606","377800","10958","null","null",
"8600000US91607","ZCTA5 91607","598400","20932","null","null",
"8600000US91608","ZCTA5 91608","-","**","**","-",
"8600000US91701","ZCTA5 91701","374600","9298","null","null",
"8600000US91702","ZCTA5 91702","319600","9989","null","null",
"8600000US91706","ZCTA5 91706","292700","6497","null","null",
"8600000US91708","ZCTA5 91708","412900","34842","null","null",
"8600000US91709","ZCTA5 91709","491800","9558","null","null",
"8600000US91710","ZCTA5 91710","346200","6712","null","null",
"8600000US91711","ZCTA5 91711","556200","19065","null","null",
"8600000US91722","ZCTA5 91722","349800","6850","null","null",
"8600000US91723","ZCTA5 91723","378700","9768","null","null",
"8600000US91724","ZCTA5 91724","429500","12028","null","null",
"8600000US91730","ZCTA5 91730","295500","10088","null","null",
"8600000US91731","ZCTA5 91731","355300","9864","null","null",
"8600000US91732","ZCTA5 91732","346700","9508","null","null",
"8600000US91733","ZCTA5 91733","353300","9830","null","null",
"8600000US91737","ZCTA5 91737","460600","19373","null","null",
"8600000US91739","ZCTA5 91739","463500","15591","null","null",
"8600000US91740","ZCTA5 91740","388200","11935","null","null",
"8600000US91741","ZCTA5 91741","572900","15776","null","null",
"8600000US91744","ZCTA5 91744","300900","7552","null","null",
"8600000US91745","ZCTA5 91745","465200","13242","null","null",
"8600000US91746","ZCTA5 91746","329100","11009","null","null",
"8600000US91748","ZCTA5 91748","468300","10961","null","null",
"8600000US91750","ZCTA5 91750","469800","12730","null","null",
"8600000US91752","ZCTA5 91752","306500","13127","null","null",
"8600000US91754","ZCTA5 91754","480400","11743","null","null",
"8600000US91755","ZCTA5 91755","475800","14097","null","null",
"8600000US91759","ZCTA5 91759","341200","95376","null","null",
"8600000US91761","ZCTA5 91761","278000","6240","null","null",
"8600000US91762","ZCTA5 91762","260600","8284","null","null",
"8600000US91763","ZCTA5 91763","267300","8349","null","null",
"8600000US91764","ZCTA5 91764","239800","7897","null","null",
"8600000US91765","ZCTA5 91765","533400","16185","null","null",
"8600000US91766","ZCTA5 91766","274200","11120","null","null",
"8600000US91767","ZCTA5 91767","264200","8010","null","null",
"8600000US91768","ZCTA5 91768","275000","11065","null","null",
"8600000US91770","ZCTA5 91770","434400","9069","null","null",
"8600000US91773","ZCTA5 91773","427200","11069","null","null",
"8600000US91775","ZCTA5 91775","616500","12064","null","null",
"8600000US91776","ZCTA5 91776","485200","15734","null","null",
"8600000US91780","ZCTA5 91780","565000","10612","null","null",
"8600000US91784","ZCTA5 91784","501000","21966","null","null",
"8600000US91786","ZCTA5 91786","340800","8648","null","null",
"8600000US91789","ZCTA5 91789","604100","8664","null","null",
"8600000US91790","ZCTA5 91790","377400","5767","null","null",
"8600000US91791","ZCTA5 91791","450300","13459","null","null",
"8600000US91792","ZCTA5 91792","363600","7102","null","null",
"8600000US91801","ZCTA5 91801","479900","12479","null","null",
"8600000US91803","ZCTA5 91803","490800","13024","null","null",
"8600000US91901","ZCTA5 91901","501800","31801","null","null",
"8600000US91902","ZCTA5 91902","501800","26187","null","null",
"8600000US91905","ZCTA5 91905","281100","118449","null","null",
"8600000US91906","ZCTA5 91906","213700","44566","null","null",
"8600000US91910","ZCTA5 91910","359200","6692","null","null",
"8600000US91911","ZCTA5 91911","307900","9740","null","null",
"8600000US91913","ZCTA5 91913","405100","16041","null","null",
"8600000US91914","ZCTA5 91914","473800","26697","null","null",
"8600000US91915","ZCTA5 91915","371400","10524","null","null",
"8600000US91916","ZCTA5 91916","293600","58302","null","null",
"8600000US91917","ZCTA5 91917","182700","170386","null","null",
"8600000US91931","ZCTA5 91931","22700","344545","null","null",
"8600000US91932","ZCTA5 91932","358600","12893","null","null",
"8600000US91934","ZCTA5 91934","252900","175303","null","null",
"8600000US91935","ZCTA5 91935","555900","46389","null","null",
"8600000US91941","ZCTA5 91941","498700","21312","null","null",
"8600000US91942","ZCTA5 91942","356300","7604","null","null",
"8600000US91945","ZCTA5 91945","300000","11001","null","null",
"8600000US91948","ZCTA5 91948","130000","230805","null","null",
"8600000US91950","ZCTA5 91950","281600","9270","null","null",
"8600000US91962","ZCTA5 91962","367100","49207","null","null",
"8600000US91963","ZCTA5 91963","196200","190533","null","null",
"8600000US91977","ZCTA5 91977","316300","7345","null","null",
"8600000US91978","ZCTA5 91978","340900","23477","null","null",
"8600000US91980","ZCTA5 91980","-","**","**","-",
"8600000US92003","ZCTA5 92003","558700","88890","null","null",
"8600000US92004","ZCTA5 92004","203100","137254","null","null",
"8600000US92007","ZCTA5 92007","794500","62787","null","null",
"8600000US92008","ZCTA5 92008","625500","18445","null","null",
"8600000US92009","ZCTA5 92009","635000","13196","null","null",
"8600000US92010","ZCTA5 92010","500500","22585","null","null",
"8600000US92011","ZCTA5 92011","660800","21263","null","null",
"8600000US92014","ZCTA5 92014","1,000,000+","***","***","1,000,000+",
"8600000US92019","ZCTA5 92019","427400","13381","null","null",
"8600000US92020","ZCTA5 92020","396500","17903","null","null",
"8600000US92021","ZCTA5 92021","319900","10478","null","null",
"8600000US92024","ZCTA5 92024","688700","18982","null","null",
"8600000US92025","ZCTA5 92025","412600","19871","null","null",
"8600000US92026","ZCTA5 92026","368300","9248","null","null",
"8600000US92027","ZCTA5 92027","320400","12710","null","null",
"8600000US92028","ZCTA5 92028","446500","18435","null","null",
"8600000US92029","ZCTA5 92029","503900","34498","null","null",
"8600000US92036","ZCTA5 92036","341000","38855","null","null",
"8600000US92037","ZCTA5 92037","1,000,000+","***","***","1,000,000+",
"8600000US92040","ZCTA5 92040","342000","9390","null","null",
"8600000US92054","ZCTA5 92054","445200","17704","null","null",
"8600000US92055","ZCTA5 92055","-","**","**","-",
"8600000US92056","ZCTA5 92056","362800","6024","null","null",
"8600000US92057","ZCTA5 92057","349600","10224","null","null",
"8600000US92058","ZCTA5 92058","267000","23639","null","null",
"8600000US92059","ZCTA5 92059","354400","112939","null","null",
"8600000US92060","ZCTA5 92060","364700","236241","null","null",
"8600000US92061","ZCTA5 92061","367100","71257","null","null",
"8600000US92064","ZCTA5 92064","520400","20976","null","null",
"8600000US92065","ZCTA5 92065","399800","13224","null","null",
"8600000US92066","ZCTA5 92066","320800","107538","null","null",
"8600000US92067","ZCTA5 92067","1,000,000+","***","***","1,000,000+",
"8600000US92069","ZCTA5 92069","374900","8902","null","null",
"8600000US92070","ZCTA5 92070","354800","105694","null","null",
"8600000US92071","ZCTA5 92071","330500","5784","null","null",
"8600000US92075","ZCTA5 92075","956900","55729","null","null",
"8600000US92078","ZCTA5 92078","394300","17827","null","null",
"8600000US92081","ZCTA5 92081","394100","12880","null","null",
"8600000US92082","ZCTA5 92082","459300","18611","null","null",
"8600000US92083","ZCTA5 92083","285500","8625","null","null",
"8600000US92084","ZCTA5 92084","416700","16233","null","null",
"8600000US92086","ZCTA5 92086","195600","26835","null","null",
"8600000US92091","ZCTA5 92091","1,000,000+","***","***","1,000,000+",
"8600000US92101","ZCTA5 92101","459100","36098","null","null",
"8600000US92102","ZCTA5 92102","301900","19726","null","null",
"8600000US92103","ZCTA5 92103","564300","43581","null","null",
"8600000US92104","ZCTA5 92104","437300","15427","null","null",
"8600000US92105","ZCTA5 92105","281700","9712","null","null",
"8600000US92106","ZCTA5 92106","825300","33385","null","null",
"8600000US92107","ZCTA5 92107","672600","28633","null","null",
"8600000US92108","ZCTA5 92108","304500","24490","null","null",
"8600000US92109","ZCTA5 92109","700500","28703","null","null",
"8600000US92110","ZCTA5 92110","462300","27359","null","null",
"8600000US92111","ZCTA5 92111","396000","10219","null","null",
"8600000US92113","ZCTA5 92113","257700","18859","null","null",
"8600000US92114","ZCTA5 92114","283300","6532","null","null",
"8600000US92115","ZCTA5 92115","374500","9776","null","null",
"8600000US92116","ZCTA5 92116","454800","25434","null","null",
"8600000US92117","ZCTA5 92117","452500","8448","null","null",
"8600000US92118","ZCTA5 92118","1,000,000+","***","***","1,000,000+",
"8600000US92119","ZCTA5 92119","430500","10804","null","null",
"8600000US92120","ZCTA5 92120","462800","12141","null","null",
"8600000US92121","ZCTA5 92121","587500","54147","null","null",
"8600000US92122","ZCTA5 92122","574100","12899","null","null",
"8600000US92123","ZCTA5 92123","408600","13130","null","null",
"8600000US92124","ZCTA5 92124","531000","18989","null","null",
"8600000US92126","ZCTA5 92126","386100","6790","null","null",
"8600000US92127","ZCTA5 92127","622500","20405","null","null",
"8600000US92128","ZCTA5 92128","496100","13099","null","null",
"8600000US92129","ZCTA5 92129","582100","7846","null","null",
"8600000US92130","ZCTA5 92130","838600","17532","null","null",
"8600000US92131","ZCTA5 92131","634200","9971","null","null",
"8600000US92132","ZCTA5 92132","-","**","**","-",
"8600000US92134","ZCTA5 92134","-","**","**","-",
"8600000US92135","ZCTA5 92135","-","**","**","-",
"8600000US92139","ZCTA5 92139","287400","8715","null","null",
"8600000US92140","ZCTA5 92140","-","**","**","-",
"8600000US92145","ZCTA5 92145","1,000,000+","***","***","1,000,000+",
"8600000US92147","ZCTA5 92147","-","**","**","-",
"8600000US92154","ZCTA5 92154","286500","9252","null","null",
"8600000US92155","ZCTA5 92155","-","**","**","-",
"8600000US92173","ZCTA5 92173","256300","14020","null","null",
"8600000US92201","ZCTA5 92201","174300","7534","null","null",
"8600000US92203","ZCTA5 92203","267100","10970","null","null",
"8600000US92210","ZCTA5 92210","634100","48992","null","null",
"8600000US92211","ZCTA5 92211","368100","10376","null","null",
"8600000US92220","ZCTA5 92220","179000","8605","null","null",
"8600000US92222","ZCTA5 92222","-","**","**","-",
"8600000US92223","ZCTA5 92223","224100","7667","null","null",
"8600000US92225","ZCTA5 92225","146500","15303","null","null",
"8600000US92227","ZCTA5 92227","156400","7208","null","null",
"8600000US92230","ZCTA5 92230","82200","93850","null","null",
"8600000US92231","ZCTA5 92231","160700","5298","null","null",
"8600000US92233","ZCTA5 92233","101600","16651","null","null",
"8600000US92234","ZCTA5 92234","194000","5954","null","null",
"8600000US92236","ZCTA5 92236","151400","7118","null","null",
"8600000US92239","ZCTA5 92239","104400","20415","null","null",
"8600000US92240","ZCTA5 92240","125100","13435","null","null",
"8600000US92241","ZCTA5 92241","53500","9557","null","null",
"8600000US92242","ZCTA5 92242","81000","10238","null","null",
"8600000US92243","ZCTA5 92243","159000","8514","null","null",
"8600000US92249","ZCTA5 92249","154700","8980","null","null",
"8600000US92250","ZCTA5 92250","153300","21203","null","null",
"8600000US92251","ZCTA5 92251","186200","10305","null","null",
"8600000US92252","ZCTA5 92252","131400","20316","null","null",
"8600000US92253","ZCTA5 92253","366800","17943","null","null",
"8600000US92254","ZCTA5 92254","101300","21704","null","null",
"8600000US92256","ZCTA5 92256","155600","42382","null","null",
"8600000US92257","ZCTA5 92257","52500","10524","null","null",
"8600000US92258","ZCTA5 92258","74800","128874","null","null",
"8600000US92259","ZCTA5 92259","93700","19398","null","null",
"8600000US92260","ZCTA5 92260","307000","16279","null","null",
"8600000US92262","ZCTA5 92262","292100","11455","null","null",
"8600000US92264","ZCTA5 92264","277800","10856","null","null",
"8600000US92266","ZCTA5 92266","51100","78811","null","null",
"8600000US92267","ZCTA5 92267","-","**","**","-",
"8600000US92268","ZCTA5 92268","235500","32524","null","null",
"8600000US92270","ZCTA5 92270","544100","36170","null","null",
"8600000US92273","ZCTA5 92273","105400","32407","null","null",
"8600000US92274","ZCTA5 92274","38400","8611","null","null",
"8600000US92275","ZCTA5 92275","99400","14400","null","null",
"8600000US92276","ZCTA5 92276","144800","22654","null","null",
"8600000US92277","ZCTA5 92277","150700","18572","null","null",
"8600000US92278","ZCTA5 92278","-","**","**","-",
"8600000US92280","ZCTA5 92280","-","**","**","-",
"8600000US92281","ZCTA5 92281","124800","30085","null","null",
"8600000US92282","ZCTA5 92282","88000","32291","null","null",
"8600000US92283","ZCTA5 92283","58900","17644","null","null",
"8600000US92284","ZCTA5 92284","156200","8188","null","null",
"8600000US92285","ZCTA5 92285","78500","25773","null","null",
"8600000US92301","ZCTA5 92301","104400","11151","null","null",
"8600000US92304","ZCTA5 92304","-","**","**","-",
"8600000US92305","ZCTA5 92305","766700","589240","null","null",
"8600000US92307","ZCTA5 92307","200500","11125","null","null",
"8600000US92308","ZCTA5 92308","186000","14139","null","null",
