"GEO_ID","NAME","B25077_001E","B25077_001EA","B25077_001M","B25077_001MA",
"8600000US90502","ZCTA5 90502","349700","null","12133","null",
"8600000US90503","ZCTA5 90503","635800","null","7099","null",
"8600000US90504","ZCTA5 90504","525400","null","18283","null",
"8600000US90505","ZCTA5 90505","694200","null","17792","null",
"8600000US90506","ZCTA5 90506","-","-","**","**",
"8600000US90601","ZCTA5 90601","418600","null","13100","null",
"8600000US90602","ZCTA5 90602","416300","null","22496","null",
"8600000US90603","ZCTA5 90603","434700","null","11891","null",
"8600000US90604","ZCTA5 90604","369800","null","5819","null",
"8600000US90605","ZCTA5 90605","363800","null","5934","null",
"8600000US90606","ZCTA5 90606","334400","null","7446","null",
"8600000US90620","ZCTA5 90620","402300","null","8823","null",
"8600000US90621","ZCTA5 90621","397200","null","20387","null",
"8600000US90623","ZCTA5 90623","581200","null","11550","null",
"8600000US90630","ZCTA5 90630","498300","null","10645","null",
"8600000US90631","ZCTA5 90631","420400","null","9451","null",
"8600000US90638","ZCTA5 90638","410500","null","8243","null",
"8600000US90640","ZCTA5 90640","384400","null","7673","null",
"8600000US90650","ZCTA5 90650","320900","null","4034","null",
"8600000US90660","ZCTA5 90660","328400","null","5651","null",
"8600000US90670","ZCTA5 90670","349000","null","11230","null",
"8600000US90680","ZCTA5 90680","296400","null","12666","null",
"8600000US90701","ZCTA5 90701","401000","null","25748","null",
"8600000US90703","ZCTA5 90703","595400","null","6096","null",
"8600000US90704","ZCTA5 90704","724700","null","112552","null",
"8600000US90706","ZCTA5 90706","341700","null","6337","null",
"8600000US90710","ZCTA5 90710","392100","null","21284","null",
"8600000US90712","ZCTA5 90712","413000","null","9541","null",
"8600000US90713","ZCTA5 90713","437500","null","5072","null",
"8600000US90715","ZCTA5 90715","354400","null","9436","null",
"8600000US90716","ZCTA5 90716","246800","null","27441","null",
"8600000US90717","ZCTA5 90717","460500","null","21322","null",
"8600000US90720","ZCTA5 90720","757500","null","28430","null",
"8600000US90723","ZCTA5 90723","253900","null","9953","null",
"8600000US90731","ZCTA5 90731","445500","null","16037","null",
"8600000US90732","ZCTA5 90732","494000","null","25656","null",
"8600000US90740","ZCTA5 90740","296500","null","23990","null",
"8600000US90742","ZCTA5 90742","1,000,000+","1,000,000+","***","***",
"8600000US90743","ZCTA5 90743","1,000,000+","1,000,000+","***","***",
"8600000US90744","ZCTA5 90744","312000","null","10562","null",
"8600000US90745","ZCTA5 90745","328300","null","6651","null",
"8600000US90746","ZCTA5 90746","365100","null","10312","null",
"8600000US90747","ZCTA5 90747","-","-","**","**",
"8600000US90755","ZCTA5 90755","375200","null","26528","null",
"8600000US90802","ZCTA5 90802","280800","null","19284","null",
"8600000US90803","ZCTA5 90803","693400","null","32034","null",
"8600000US90804","ZCTA5 90804","369500","null","26936","null",
"8600000US90805","ZCTA5 90805","287900","null","6216","null",
"8600000US90806","ZCTA5 90806","358000","null","8584","null",
"8600000US90807","ZCTA5 90807","487400","null","19564","null",
"8600000US90808","ZCTA5 90808","508600","null","14215","null",
"8600000US90810","ZCTA5 90810","306700","null","11260","null",
"8600000US90813","ZCTA5 90813","300800","null","30487","null",
"8600000US90814","ZCTA5 90814","597100","null","40760","null",
"8600000US90815","ZCTA5 90815","511700","null","14792","null",
"8600000US90822","ZCTA5 90822","-","-","**","**",
"8600000US90831","ZCTA5 90831","-","-","**","**",
"8600000US91001","ZCTA5 91001","562100","null","17820","null",
"8600000US91006","ZCTA5 91006","761200","null","30836","null",
"8600000US91007","ZCTA5 91007","770700","null","28872","null",
"8600000US91008","ZCTA5 91008","972200","null","107952","null",
"8600000US91010","ZCTA5 91010","356100","null","9535","null",
"8600000US91011","ZCTA5 91011","1,000,000+","1,000,000+","***","***",
"8600000US91016","ZCTA5 91016","513000","null","23764","null",
"8600000US91020","ZCTA5 91020","537100","null","43054","null",
"8600000US91024","ZCTA5 91024","804600","null","41983","null",
"8600000US91030","ZCTA5 91030","832200","null","33031","null",
"8600000US91040","ZCTA5 91040","427700","null","14632","null",
"8600000US91042","ZCTA5 91042","416400","null","16021","null",
"8600000US91046","ZCTA5 91046","-","-","**","**",
"8600000US91101","ZCTA5 91101","437800","null","25878","null",
"8600000US91103","ZCTA5 91103","536500","null","42890","null",
"8600000US91104","ZCTA5 91104","597500","null","15409","null",
"8600000US91105","ZCTA5 91105","884500","null","35109","null",
"8600000US91106","ZCTA5 91106","554900","null","55027","null",
"8600000US91107","ZCTA5 91107","651900","null","13310","null",
"8600000US91108","ZCTA5 91108","1,000,000+","1,000,000+","***","***",
"8600000US91201","ZCTA5 91201","616300","null","29482","null",
"8600000US91202","ZCTA5 91202","605200","null","20445","null",
"8600000US91203","ZCTA5 91203","379500","null","33117","null",
"8600000US91204","ZCTA5 91204","410200","null","32537","null",
"8600000US91205","ZCTA5 91205","451000","null","23997","null",
"8600000US91206","ZCTA5 91206","596100","null","26012","null",
"8600000US91207","ZCTA5 91207","818200","null","38238","null",
"8600000US91208","ZCTA5 91208","718000","null","32859","null",
"8600000US91210","ZCTA5 91210","-","-","**","**",
"8600000US91214","ZCTA5 91214","596800","null","14794","null",
"8600000US91301","ZCTA5 91301","679200","null","25096","null",
"8600000US91302","ZCTA5 91302","988200","null","34018","null",
"8600000US91303","ZCTA5 91303","334700","null","13026","null",
"8600000US91304","ZCTA5 91304","442900","null","12653","null",
"8600000US91306","ZCTA5 91306","367300","null","6579","null",
"8600000US91307","ZCTA5 91307","513400","null","25910","null",
"8600000US91311","ZCTA5 91311","448800","null","10007","null",
"8600000US91316","ZCTA5 91316","524600","null","32229","null",
"8600000US91320","ZCTA5 91320","586500","null","14923","null",
"8600000US91321","ZCTA5 91321","343400","null","18199","null",
"8600000US91324","ZCTA5 91324","451500","null","14948","null",
"8600000US91325","ZCTA5 91325","491500","null","16508","null",
"8600000US91326","ZCTA5 91326","612600","null","8978","null",
"8600000US91330","ZCTA5 91330","-","-","**","**",
"8600000US91331","ZCTA5 91331","292400","null","5589","null",
"8600000US91335","ZCTA5 91335","344000","null","6191","null",
"8600000US91340","ZCTA5 91340","299000","null","13910","null",
"8600000US91342","ZCTA5 91342","328200","null","4830","null",
"8600000US91343","ZCTA5 91343","386800","null","7852","null",
"8600000US91344","ZCTA5 91344","463900","null","7679","null",
"8600000US91345","ZCTA5 91345","329500","null","9096","null",
"8600000US91350","ZCTA5 91350","383800","null","7737","null",
"8600000US91351","ZCTA5 91351","317400","null","7420","null",
"8600000US91352","ZCTA5 91352","343900","null","9414","null",
"8600000US91354","ZCTA5 91354","455600","null","10292","null",
"8600000US91355","ZCTA5 91355","426000","null","9367","null",
"8600000US91356","ZCTA5 91356","753600","null","38472","null",
"8600000US91360","ZCTA5 91360","557200","null","11085","null",
"8600000US91361","ZCTA5 91361","769400","null","29272","null",
"8600000US91362","ZCTA5 91362","644400","null","15958","null",
"8600000US91364","ZCTA5 91364","651700","null","14597","null",
"8600000US91367","ZCTA5 91367","562300","null","14764","null",
"8600000US91371","ZCTA5 91371","-","-","**","**",
"8600000US91377","ZCTA5 91377","649100","null","22402","null",
"8600000US91381","ZCTA5 91381","574700","null","15987","null",
"8600000US91384","ZCTA5 91384","394700","null","13302","null",
"8600000US91387","ZCTA5 91387","370400","null","11493","null",
"8600000US91390","ZCTA5 91390","463400","null","14136","null",
"8600000US91401","ZCTA5 91401","500700","null","22979","null",
"8600000US91402","ZCTA5 91402","288400","null","7008","null",
"8600000US91403","ZCTA5 91403","762300","null","39638","null",
"8600000US91405","ZCTA5 91405","353300","null","8101","null",
"8600000US91406","ZCTA5 91406","368400","null","7814","null",
"8600000US91411","ZCTA5 91411","463200","null","23391","null",
"8600000US91423","ZCTA5 91423","771200","null","34231","null",
"8600000US91436","ZCTA5 91436","1,000,000+","1,000,000+","***","***",
"8600000US91501","ZCTA5 91501","613100","null","37488","null",
"8600000US91502","ZCTA5 91502","351500","null","52440","null",
"8600000US91504","ZCTA5 91504","575500","null","19331","null",
"8600000US91505","ZCTA5 91505","542000","null","16434","null",
"8600000US91506","ZCTA5 91506","556100","null","20811","null",
"8600000US91601","ZCTA5 91601","455500","null","17604","null",
"8600000US91602","ZCTA5 91602","626300","null","61866","null",
"8600000US91604","ZCTA5 91604","838100","null","27896","null",
"8600000US91605","ZCTA5 91605","345200","null","5488","null",
"8600000US91606","ZCTA5 91606","376300","null","8890","null",
"8600000US91607","ZCTA5 91607","593600","null","20799","null",
"8600000US91608","ZCTA5 91608","-","-","**","**",
"8600000US91701","ZCTA5 91701","367700","null","7503","null",
"8600000US91702","ZCTA5 91702","308200","null","8862","null",
"8600000US91706","ZCTA5 91706","293700","null","6046","null",
"8600000US91708","ZCTA5 91708","383800","null","37418","null",
"8600000US91709","ZCTA5 91709","489700","null","9790","null",
"8600000US91710","ZCTA5 91710","338500","null","5825","null",
"8600000US91711","ZCTA5 91711","537300","null","19323","null",
"8600000US91722","ZCTA5 91722","339900","null","5187","null",
"8600000US91723","ZCTA5 91723","368200","null","9160","null",
"8600000US91724","ZCTA5 91724","423000","null","11515","null",
"8600000US91730","ZCTA5 91730","289900","null","9062","null",
"8600000US91731","ZCTA5 91731","351500","null","13562","null",
"8600000US91732","ZCTA5 91732","347400","null","6816","null",
"8600000US91733","ZCTA5 91733","338900","null","7283","null",
"8600000US91737","ZCTA5 91737","439300","null","17166","null",
"8600000US91739","ZCTA5 91739","454600","null","17069","null",
"8600000US91740","ZCTA5 91740","373600","null","7401","null",
"8600000US91741","ZCTA5 91741","569200","null","14940","null",
"8600000US91744","ZCTA5 91744","294000","null","5707","null",
"8600000US91745","ZCTA5 91745","467800","null","9936","null",
"8600000US91746","ZCTA5 91746","307900","null","9189","null",
"8600000US91748","ZCTA5 91748","478000","null","11940","null",
"8600000US91750","ZCTA5 91750","449700","null","9425","null",
"8600000US91752","ZCTA5 91752","300100","null","13104","null",
"8600000US91754","ZCTA5 91754","498000","null","16974","null",
"8600000US91755","ZCTA5 91755","471600","null","14380","null",
"8600000US91759","ZCTA5 91759","322000","null","77461","null",
"8600000US91761","ZCTA5 91761","274200","null","6312","null",
"8600000US91762","ZCTA5 91762","252600","null","9485","null",
"8600000US91763","ZCTA5 91763","255000","null","8794","null",
"8600000US91764","ZCTA5 91764","232500","null","7697","null",
"8600000US91765","ZCTA5 91765","539000","null","13785","null",
"8600000US91766","ZCTA5 91766","263900","null","10960","null",
"8600000US91767","ZCTA5 91767","262300","null","6702","null",
"8600000US91768","ZCTA5 91768","262600","null","9664","null",
"8600000US91770","ZCTA5 91770","424700","null","8306","null",
"8600000US91773","ZCTA5 91773","432700","null","12243","null",
"8600000US91775","ZCTA5 91775","644400","null","12132","null",
"8600000US91776","ZCTA5 91776","510900","null","20134","null",
"8600000US91780","ZCTA5 91780","586600","null","11588","null",
"8600000US91784","ZCTA5 91784","486100","null","10561","null",
"8600000US91786","ZCTA5 91786","334300","null","10058","null",
"8600000US91789","ZCTA5 91789","608400","null","5545","null",
"8600000US91790","ZCTA5 91790","369300","null","5181","null",
"8600000US91791","ZCTA5 91791","446300","null","10316","null",
"8600000US91792","ZCTA5 91792","362500","null","7760","null",
"8600000US91801","ZCTA5 91801","471600","null","10784","null",
"8600000US91803","ZCTA5 91803","500800","null","16288","null",
"8600000US91901","ZCTA5 91901","471800","null","19025","null",
"8600000US91902","ZCTA5 91902","517700","null","22590","null",
"8600000US91905","ZCTA5 91905","276000","null","21226","null",
"8600000US91906","ZCTA5 91906","179700","null","20527","null",
"8600000US91910","ZCTA5 91910","348300","null","5817","null",
"8600000US91911","ZCTA5 91911","300100","null","7713","null",
"8600000US91913","ZCTA5 91913","400300","null","14664","null",
"8600000US91914","ZCTA5 91914","473300","null","25293","null",
"8600000US91915","ZCTA5 91915","375900","null","14852","null",
"8600000US91916","ZCTA5 91916","259400","null","49601","null",
"8600000US91917","ZCTA5 91917","182100","null","113575","null",
"8600000US91931","ZCTA5 91931","13900","null","131494","null",
"8600000US91932","ZCTA5 91932","342600","null","11829","null",
"8600000US91934","ZCTA5 91934","146100","null","223084","null",
"8600000US91935","ZCTA5 91935","504300","null","40047","null",
"8600000US91941","ZCTA5 91941","497700","null","16629","null",
"8600000US91942","ZCTA5 91942","357600","null","7623","null",
"8600000US91945","ZCTA5 91945","295100","null","8520","null",
"8600000US91948","ZCTA5 91948","-","-","**","**",
"8600000US91950","ZCTA5 91950","274900","null","8149","null",
"8600000US91962","ZCTA5 91962","347200","null","22985","null",
"8600000US91963","ZCTA5 91963","130600","null","116244","null",
"8600000US91977","ZCTA5 91977","306700","null","9200","null",
"8600000US91978","ZCTA5 91978","345400","null","31117","null",
"8600000US91980","ZCTA5 91980","-","-","**","**",
"8600000US92003","ZCTA5 92003","557900","null","84498","null",
"8600000US92004","ZCTA5 92004","186900","null","46934","null",
"8600000US92007","ZCTA5 92007","804700","null","87477","null",
"8600000US92008","ZCTA5 92008","609900","null","22176","null",
"8600000US92009","ZCTA5 92009","664300","null","16012","null",
"8600000US92010","ZCTA5 92010","506700","null","29686","null",
"8600000US92011","ZCTA5 92011","672800","null","24236","null",
"8600000US92014","ZCTA5 92014","1,000,000+","1,000,000+","***","***",
"8600000US92019","ZCTA5 92019","414100","null","13872","null",
"8600000US92020","ZCTA5 92020","404900","null","16961","null",
"8600000US92021","ZCTA5 92021","300900","null","12696","null",
"8600000US92024","ZCTA5 92024","708800","null","18668","null",
"8600000US92025","ZCTA5 92025","407100","null","21666","null",
"8600000US92026","ZCTA5 92026","367700","null","6600","null",
"8600000US92027","ZCTA5 92027","320200","null","10724","null",
"8600000US92028","ZCTA5 92028","427500","null","17202","null",
"8600000US92029","ZCTA5 92029","480200","null","19838","null",
"8600000US92036","ZCTA5 92036","293600","null","55132","null",
"8600000US92037","ZCTA5 92037","1,000,000+","1,000,000+","***","***",
"8600000US92040","ZCTA5 92040","340100","null","8711","null",
"8600000US92054","ZCTA5 92054","406400","null","19396","null",
"8600000US92055","ZCTA5 92055","-","-","**","**",
"8600000US92056","ZCTA5 92056","355700","null","6171","null",
"8600000US92057","ZCTA5 92057","346900","null","9566","null",
"8600000US92058","ZCTA5 92058","278900","null","19169","null",
"8600000US92059","ZCTA5 92059","302200","null","77806","null",
"8600000US92060","ZCTA5 92060","365000","null","511674","null",
"8600000US92061","ZCTA5 92061","330200","null","54610","null",
"8600000US92064","ZCTA5 92064","502200","null","18383","null",
"8600000US92065","ZCTA5 92065","385200","null","9712","null",
"8600000US92066","ZCTA5 92066","420000","null","88478","null",
"8600000US92067","ZCTA5 92067","1,000,000+","1,000,000+","***","***",
"8600000US92069","ZCTA5 92069","376800","null","9836","null",
"8600000US92070","ZCTA5 92070","358600","null","66775","null",
"8600000US92071","ZCTA5 92071","336300","null","5357","null",
"8600000US92075","ZCTA5 92075","963500","null","42288","null",
"8600000US92078","ZCTA5 92078","384600","null","17459","null",
"8600000US92081","ZCTA5 92081","392000","null","13949","null",
"8600000US92082","ZCTA5 92082","442800","null","17645","null",
"8600000US92083","ZCTA5 92083","295500","null","10249","null",
"8600000US92084","ZCTA5 92084","394700","null","12094","null",
"8600000US92086","ZCTA5 92086","147600","null","44220","null",
"8600000US92091","ZCTA5 92091","956200","null","109896","null",
"8600000US92101","ZCTA5 92101","435900","null","29470","null",
"8600000US92102","ZCTA5 92102","291300","null","18599","null",
"8600000US92103","ZCTA5 92103","561400","null","42836","null",
"8600000US92104","ZCTA5 92104","461900","null","25897","null",
"8600000US92105","ZCTA5 92105","274200","null","8800","null",
"8600000US92106","ZCTA5 92106","838100","null","30650","null",
"8600000US92107","ZCTA5 92107","666700","null","24805","null",
"8600000US92108","ZCTA5 92108","282400","null","21203","null",
"8600000US92109","ZCTA5 92109","685300","null","37314","null",
"8600000US92110","ZCTA5 92110","484600","null","32998","null",
"8600000US92111","ZCTA5 92111","395500","null","9713","null",
"8600000US92113","ZCTA5 92113","241100","null","8982","null",
"8600000US92114","ZCTA5 92114","282600","null","5569","null",
"8600000US92115","ZCTA5 92115","366300","null","7922","null",
"8600000US92116","ZCTA5 92116","471100","null","39206","null",
"8600000US92117","ZCTA5 92117","461900","null","8069","null",
"8600000US92118","ZCTA5 92118","1,000,000+","1,000,000+","***","***",
"8600000US92119","ZCTA5 92119","433900","null","12309","null",
"8600000US92120","ZCTA5 92120","465700","null","10695","null",
"8600000US92121","ZCTA5 92121","592400","null","54575","null",
"8600000US92122","ZCTA5 92122","593600","null","16544","null",
"8600000US92123","ZCTA5 92123","406800","null","11640","null",
"8600000US92124","ZCTA5 92124","527200","null","19263","null",
"8600000US92126","ZCTA5 92126","398600","null","9146","null",
"8600000US92127","ZCTA5 92127","637300","null","24835","null",
"8600000US92128","ZCTA5 92128","513800","null","15925","null",
"8600000US92129","ZCTA5 92129","583500","null","7708","null",
"8600000US92130","ZCTA5 92130","845600","null","17119","null",
"8600000US92131","ZCTA5 92131","638000","null","11847","null",
"8600000US92132","ZCTA5 92132","-","-","**","**",
"8600000US92134","ZCTA5 92134","-","-","**","**",
"8600000US92135","ZCTA5 92135","-","-","**","**",
"8600000US92139","ZCTA5 92139","281500","null","8872","null",
"8600000US92140","ZCTA5 92140","-","-","**","**",
"8600000US92145","ZCTA5 92145","1,000,000+","1,000,000+","***","***",
"8600000US92147","ZCTA5 92147","-","-","**","**",
"8600000US92154","ZCTA5 92154","277200","null","6519","null",
"8600000US92155","ZCTA5 92155","-","-","**","**",
"8600000US92173","ZCTA5 92173","260100","null","15514","null",
"8600000US92201","ZCTA5 92201","156400","null","5449","null",
"8600000US92203","ZCTA5 92203","259500","null","15268","null",
"8600000US92210","ZCTA5 92210","613400","null","42309","null",
"8600000US92211","ZCTA5 92211","341000","null","10879","null",
"8600000US92220","ZCTA5 92220","163800","null","8356","null",
"8600000US92222","ZCTA5 92222","-","-","**","**",
"8600000US92223","ZCTA5 92223","211200","null","7408","null",
"8600000US92225","ZCTA5 92225","121800","null","8846","null",
"8600000US92227","ZCTA5 92227","138000","null","13784","null",
"8600000US92230","ZCTA5 92230","72100","null","30353","null",
"8600000US92231","ZCTA5 92231","154000","null","6645","null",
"8600000US92233","ZCTA5 92233","92200","null","10770","null",
"8600000US92234","ZCTA5 92234","180100","null","5559","null",
"8600000US92236","ZCTA5 92236","144000","null","6721","null",
"8600000US92239","ZCTA5 92239","111300","null","81183","null",
"8600000US92240","ZCTA5 92240","121000","null","5411","null",
"8600000US92241","ZCTA5 92241","57200","null","11442","null",
"8600000US92242","ZCTA5 92242","66000","null","18718","null",
"8600000US92243","ZCTA5 92243","145500","null","7167","null",
"8600000US92249","ZCTA5 92249","154500","null","12420","null",
"8600000US92250","ZCTA5 92250","148100","null","16219","null",
"8600000US92251","ZCTA5 92251","180200","null","7380","null",
"8600000US92252","ZCTA5 92252","118300","null","14170","null",
"8600000US92253","ZCTA5 92253","343200","null","17869","null",
"8600000US92254","ZCTA5 92254","92900","null","6500","null",
"8600000US92256","ZCTA5 92256","113500","null","18078","null",
"8600000US92257","ZCTA5 92257","49900","null","12088","null",
"8600000US92258","ZCTA5 92258","71000","null","54991","null",
"8600000US92259","ZCTA5 92259","77700","null","38325","null",
"8600000US92260","ZCTA5 92260","283400","null","15449","null",
"8600000US92262","ZCTA5 92262","279100","null","9450","null",
"8600000US92264","ZCTA5 92264","242000","null","11920","null",
"8600000US92266","ZCTA5 92266","-","-","**","**",
"8600000US92267","ZCTA5 92267","-","-","**","**",
"8600000US92268","ZCTA5 92268","217500","null","44969","null",
"8600000US92270","ZCTA5 92270","508900","null","29142","null",
"8600000US92273","ZCTA5 92273","107400","null","24613","null",
"8600000US92274","ZCTA5 92274","40700","null","12627","null",
"8600000US92275","ZCTA5 92275","91400","null","28295","null",
"8600000US92276","ZCTA5 92276","138600","null","14115","null",
"8600000US92277","ZCTA5 92277","119500","null","8071","null",
"8600000US92278","ZCTA5 92278","-","-","**","**",
"8600000US92280","ZCTA5 92280","-","-","**","**",
"8600000US92281","ZCTA5 92281","106400","null","17065","null",
"8600000US92282","ZCTA5 92282","102800","null","30867","null",
"8600000US92283","ZCTA5 92283","77100","null","8867","null",
"8600000US92284","ZCTA5 92284","130000","null","16029","null",
"8600000US92285","ZCTA5 92285","65400","null","9356","null",
"8600000US92301","ZCTA5 92301","94600","null","4411","null",
"8600000US92304","ZCTA5 92304","-","-","**","**",
"8600000US92305","ZCTA5 92305","266700","null","1124048","null",
"8600000US92307","ZCTA5 92307","175800","null","7547","null",
"8600000US92308","ZCTA5 92308","160100","null","7336","null",
