"GEO_ID","NAME","B25077_001E","B25077_001EA","B25077_001M","B25077_001MA",
"8600000US90068","ZCTA5 90068","1121600","null","41509","null",
"8600000US90069","ZCTA5 90069","777600","null","70009","null",
"8600000US90071","ZCTA5 90071","-","-","**","**",
"8600000US90073","ZCTA5 90073","-","-","**","**",
"8600000US90077","ZCTA5 90077","1744400","null","207127","null",
"8600000US90079","ZCTA5 90079","-","-","**","**",
"8600000US90089","ZCTA5 90089","-","-","**","**",
"8600000US90090","ZCTA5 90090","-","-","**","**",
"8600000US90094","ZCTA5 90094","889100","null","85240","null",
"8600000US90095","ZCTA5 90095","-","-","**","**",
"8600000US90201","ZCTA5 90201","348600","null","10184","null",
"8600000US90210","ZCTA5 90210","2,000,000+","2,000,000+","***","***",
"8600000US90211","ZCTA5 90211","1242300","null","182170","null",
"8600000US90212","ZCTA5 90212","1641000","null","114616","null",
"8600000US90220","ZCTA5 90220","266700","null","8000","null",
"8600000US90221","ZCTA5 90221","301500","null","7412","null",
"8600000US90222","ZCTA5 90222","289700","null","12277","null",
"8600000US90230","ZCTA5 90230","658500","null","25912","null",
"8600000US90232","ZCTA5 90232","896700","null","47757","null",
"8600000US90240","ZCTA5 90240","530800","null","25952","null",
"8600000US90241","ZCTA5 90241","496300","null","21135","null",
"8600000US90242","ZCTA5 90242","447000","null","11503","null",
"8600000US90245","ZCTA5 90245","875600","null","40429","null",
"8600000US90247","ZCTA5 90247","397000","null","11850","null",
"8600000US90248","ZCTA5 90248","424900","null","26471","null",
"8600000US90249","ZCTA5 90249","420000","null","9787","null",
"8600000US90250","ZCTA5 90250","466200","null","11157","null",
"8600000US90254","ZCTA5 90254","1220500","null","78931","null",
"8600000US90255","ZCTA5 90255","357800","null","5695","null",
"8600000US90260","ZCTA5 90260","450200","null","16314","null",
"8600000US90262","ZCTA5 90262","345000","null","6331","null",
"8600000US90263","ZCTA5 90263","-","-","**","**",
"8600000US90265","ZCTA5 90265","1692300","null","88071","null",
"8600000US90266","ZCTA5 90266","1694900","null","63652","null",
"8600000US90270","ZCTA5 90270","350800","null","12696","null",
"8600000US90272","ZCTA5 90272","2,000,000+","2,000,000+","***","***",
"8600000US90274","ZCTA5 90274","1455300","null","61715","null",
"8600000US90275","ZCTA5 90275","1051900","null","24257","null",
"8600000US90277","ZCTA5 90277","956400","null","28161","null",
"8600000US90278","ZCTA5 90278","767100","null","24661","null",
"8600000US90280","ZCTA5 90280","351000","null","3784","null",
"8600000US90290","ZCTA5 90290","931800","null","58494","null",
"8600000US90291","ZCTA5 90291","1324200","null","122245","null",
"8600000US90292","ZCTA5 90292","860200","null","41686","null",
"8600000US90293","ZCTA5 90293","688400","null","36026","null",
"8600000US90301","ZCTA5 90301","354400","null","16161","null",
"8600000US90302","ZCTA5 90302","379900","null","23656","null",
"8600000US90303","ZCTA5 90303","390800","null","12781","null",
"8600000US90304","ZCTA5 90304","373200","null","15442","null",
"8600000US90305","ZCTA5 90305","422100","null","14163","null",
"8600000US90401","ZCTA5 90401","949100","null","112440","null",
"8600000US90402","ZCTA5 90402","2,000,000+","2,000,000+","***","***",
"8600000US90403","ZCTA5 90403","1018300","null","73367","null",
"8600000US90404","ZCTA5 90404","790000","null","54876","null",
"8600000US90405","ZCTA5 90405","1197900","null","73493","null",
"8600000US90501","ZCTA5 90501","577100","null","17144","null",
"8600000US90502","ZCTA5 90502","405000","null","16992","null",
"8600000US90503","ZCTA5 90503","704600","null","12144","null",
"8600000US90504","ZCTA5 90504","581400","null","11889","null",
"8600000US90505","ZCTA5 90505","809200","null","12620","null",
"8600000US90506","ZCTA5 90506","-","-","**","**",
"8600000US90601","ZCTA5 90601","475200","null","15521","null",
"8600000US90602","ZCTA5 90602","490300","null","16486","null",
"8600000US90603","ZCTA5 90603","531300","null","27456","null",
"8600000US90604","ZCTA5 90604","449500","null","7986","null",
"8600000US90605","ZCTA5 90605","423300","null","8653","null",
"8600000US90606","ZCTA5 90606","398400","null","9756","null",
"8600000US90620","ZCTA5 90620","478500","null","8893","null",
"8600000US90621","ZCTA5 90621","496800","null","28449","null",
"8600000US90623","ZCTA5 90623","613200","null","10750","null",
"8600000US90630","ZCTA5 90630","575600","null","9612","null",
"8600000US90631","ZCTA5 90631","522800","null","17051","null",
"8600000US90638","ZCTA5 90638","479000","null","6592","null",
"8600000US90640","ZCTA5 90640","441800","null","9425","null",
"8600000US90650","ZCTA5 90650","375400","null","3881","null",
"8600000US90660","ZCTA5 90660","380200","null","6863","null",
"8600000US90670","ZCTA5 90670","408400","null","11708","null",
"8600000US90680","ZCTA5 90680","349800","null","10698","null",
"8600000US90701","ZCTA5 90701","438800","null","41210","null",
"8600000US90703","ZCTA5 90703","637300","null","6394","null",
"8600000US90704","ZCTA5 90704","656300","null","134077","null",
"8600000US90706","ZCTA5 90706","398000","null","10663","null",
"8600000US90710","ZCTA5 90710","444000","null","14094","null",
"8600000US90712","ZCTA5 90712","475200","null","6988","null",
"8600000US90713","ZCTA5 90713","506800","null","15971","null",
"8600000US90715","ZCTA5 90715","411500","null","14776","null",
"8600000US90716","ZCTA5 90716","311400","null","21187","null",
"8600000US90717","ZCTA5 90717","558800","null","24459","null",
"8600000US90720","ZCTA5 90720","857100","null","13319","null",
"8600000US90723","ZCTA5 90723","304400","null","17262","null",
"8600000US90731","ZCTA5 90731","508200","null","20902","null",
"8600000US90732","ZCTA5 90732","558700","null","21969","null",
"8600000US90740","ZCTA5 90740","335900","null","21753","null",
"8600000US90742","ZCTA5 90742","1520800","null","782351","null",
"8600000US90743","ZCTA5 90743","-","-","**","**",
"8600000US90744","ZCTA5 90744","353800","null","6279","null",
"8600000US90745","ZCTA5 90745","380400","null","11128","null",
"8600000US90746","ZCTA5 90746","430400","null","9887","null",
"8600000US90747","ZCTA5 90747","-","-","**","**",
"8600000US90755","ZCTA5 90755","444300","null","31872","null",
"8600000US90802","ZCTA5 90802","356400","null","14523","null",
"8600000US90803","ZCTA5 90803","790900","null","38462","null",
"8600000US90804","ZCTA5 90804","435700","null","23156","null",
"8600000US90805","ZCTA5 90805","345200","null","4695","null",
"8600000US90806","ZCTA5 90806","408900","null","13040","null",
"8600000US90807","ZCTA5 90807","559100","null","15548","null",
"8600000US90808","ZCTA5 90808","601200","null","7535","null",
"8600000US90810","ZCTA5 90810","360800","null","7754","null",
"8600000US90813","ZCTA5 90813","339400","null","13667","null",
"8600000US90814","ZCTA5 90814","647700","null","42350","null",
"8600000US90815","ZCTA5 90815","588900","null","9753","null",
"8600000US90822","ZCTA5 90822","-","-","**","**",
"8600000US90831","ZCTA5 90831","-","-","**","**",
"8600000US91001","ZCTA5 91001","649700","null","13439","null",
"8600000US91006","ZCTA5 91006","901300","null","27738","null",
"8600000US91007","ZCTA5 91007","959600","null","52236","null",
"8600000US91008","ZCTA5 91008","1615400","null","106519","null",
"8600000US91010","ZCTA5 91010","412000","null","13721","null",
"8600000US91011","ZCTA5 91011","1282200","null","54599","null",
"8600000US91016","ZCTA5 91016","583900","null","15733","null",
"8600000US91020","ZCTA5 91020","517600","null","61868","null",
"8600000US91024","ZCTA5 91024","889300","null","30548","null",
"8600000US91030","ZCTA5 91030","928500","null","36454","null",
"8600000US91040","ZCTA5 91040","492100","null","16521","null",
"8600000US91042","ZCTA5 91042","486500","null","14786","null",
"8600000US91046","ZCTA5 91046","-","-","**","**",
"8600000US91101","ZCTA5 91101","479100","null","25122","null",
"8600000US91103","ZCTA5 91103","637200","null","21568","null",
"8600000US91104","ZCTA5 91104","649400","null","14653","null",
"8600000US91105","ZCTA5 91105","1018900","null","55266","null",
"8600000US91106","ZCTA5 91106","674600","null","41750","null",
"8600000US91107","ZCTA5 91107","752100","null","21227","null",
"8600000US91108","ZCTA5 91108","1514800","null","129370","null",
"8600000US91201","ZCTA5 91201","657200","null","28135","null",
"8600000US91202","ZCTA5 91202","679500","null","23732","null",
"8600000US91203","ZCTA5 91203","468100","null","39234","null",
"8600000US91204","ZCTA5 91204","469300","null","32053","null",
"8600000US91205","ZCTA5 91205","486400","null","30180","null",
"8600000US91206","ZCTA5 91206","704400","null","38737","null",
"8600000US91207","ZCTA5 91207","951100","null","58936","null",
"8600000US91208","ZCTA5 91208","814800","null","42102","null",
"8600000US91210","ZCTA5 91210","630700","null","170037","null",
"8600000US91214","ZCTA5 91214","693300","null","17527","null",
"8600000US91301","ZCTA5 91301","764100","null","32159","null",
"8600000US91302","ZCTA5 91302","1142400","null","63289","null",
"8600000US91303","ZCTA5 91303","398300","null","19266","null",
"8600000US91304","ZCTA5 91304","536200","null","15801","null",
"8600000US91306","ZCTA5 91306","443000","null","7009","null",
"8600000US91307","ZCTA5 91307","615300","null","11459","null",
"8600000US91311","ZCTA5 91311","533600","null","13459","null",
"8600000US91316","ZCTA5 91316","633600","null","22891","null",
"8600000US91320","ZCTA5 91320","645100","null","12282","null",
"8600000US91321","ZCTA5 91321","411800","null","18771","null",
"8600000US91324","ZCTA5 91324","551000","null","22542","null",
"8600000US91325","ZCTA5 91325","597200","null","15390","null",
"8600000US91326","ZCTA5 91326","678100","null","9756","null",
"8600000US91330","ZCTA5 91330","-","-","**","**",
"8600000US91331","ZCTA5 91331","359800","null","4633","null",
"8600000US91335","ZCTA5 91335","422300","null","8788","null",
"8600000US91340","ZCTA5 91340","366600","null","8152","null",
"8600000US91342","ZCTA5 91342","401700","null","7448","null",
"8600000US91343","ZCTA5 91343","458500","null","7314","null",
"8600000US91344","ZCTA5 91344","554800","null","9845","null",
"8600000US91345","ZCTA5 91345","397300","null","12014","null",
"8600000US91350","ZCTA5 91350","463700","null","7742","null",
"8600000US91351","ZCTA5 91351","376300","null","15261","null",
"8600000US91352","ZCTA5 91352","424500","null","9358","null",
"8600000US91354","ZCTA5 91354","536100","null","12958","null",
"8600000US91355","ZCTA5 91355","488100","null","14391","null",
"8600000US91356","ZCTA5 91356","826400","null","41610","null",
"8600000US91360","ZCTA5 91360","620100","null","7639","null",
"8600000US91361","ZCTA5 91361","871700","null","26511","null",
"8600000US91362","ZCTA5 91362","751500","null","21806","null",
"8600000US91364","ZCTA5 91364","750800","null","26921","null",
"8600000US91367","ZCTA5 91367","629800","null","14237","null",
"8600000US91371","ZCTA5 91371","-","-","**","**",
"8600000US91377","ZCTA5 91377","714600","null","32758","null",
"8600000US91381","ZCTA5 91381","644900","null","19201","null",
"8600000US91384","ZCTA5 91384","456000","null","8217","null",
"8600000US91387","ZCTA5 91387","450800","null","10402","null",
"8600000US91390","ZCTA5 91390","540900","null","15271","null",
"8600000US91401","ZCTA5 91401","613100","null","17320","null",
"8600000US91402","ZCTA5 91402","346800","null","8615","null",
"8600000US91403","ZCTA5 91403","887100","null","39919","null",
"8600000US91405","ZCTA5 91405","418100","null","11385","null",
"8600000US91406","ZCTA5 91406","462600","null","11759","null",
"8600000US91411","ZCTA5 91411","566900","null","24159","null",
"8600000US91423","ZCTA5 91423","835800","null","31499","null",
"8600000US91436","ZCTA5 91436","1143200","null","50268","null",
"8600000US91501","ZCTA5 91501","677300","null","44732","null",
"8600000US91502","ZCTA5 91502","416500","null","97552","null",
"8600000US91504","ZCTA5 91504","662700","null","24140","null",
"8600000US91505","ZCTA5 91505","630000","null","11410","null",
"8600000US91506","ZCTA5 91506","638500","null","16917","null",
"8600000US91601","ZCTA5 91601","560800","null","27270","null",
"8600000US91602","ZCTA5 91602","687000","null","34534","null",
"8600000US91604","ZCTA5 91604","1004700","null","49564","null",
"8600000US91605","ZCTA5 91605","424300","null","8689","null",
"8600000US91606","ZCTA5 91606","476300","null","15466","null",
"8600000US91607","ZCTA5 91607","699900","null","33133","null",
"8600000US91608","ZCTA5 91608","-","-","**","**",
"8600000US91701","ZCTA5 91701","452700","null","8474","null",
"8600000US91702","ZCTA5 91702","366200","null","5874","null",
"8600000US91706","ZCTA5 91706","358000","null","5377","null",
"8600000US91708","ZCTA5 91708","429500","null","46212","null",
"8600000US91709","ZCTA5 91709","567200","null","12281","null",
"8600000US91710","ZCTA5 91710","404300","null","7134","null",
"8600000US91711","ZCTA5 91711","604300","null","12600","null",
"8600000US91722","ZCTA5 91722","390700","null","11132","null",
"8600000US91723","ZCTA5 91723","428700","null","12592","null",
"8600000US91724","ZCTA5 91724","478100","null","10826","null",
"8600000US91730","ZCTA5 91730","357000","null","7010","null",
"8600000US91731","ZCTA5 91731","404700","null","19808","null",
"8600000US91732","ZCTA5 91732","401000","null","11272","null",
"8600000US91733","ZCTA5 91733","389000","null","10967","null",
"8600000US91737","ZCTA5 91737","559000","null","20016","null",
"8600000US91739","ZCTA5 91739","547600","null","23794","null",
"8600000US91740","ZCTA5 91740","437200","null","10833","null",
"8600000US91741","ZCTA5 91741","625100","null","14292","null",
"8600000US91744","ZCTA5 91744","362000","null","4372","null",
"8600000US91745","ZCTA5 91745","545400","null","11080","null",
"8600000US91746","ZCTA5 91746","380700","null","9611","null",
"8600000US91748","ZCTA5 91748","583900","null","15434","null",
"8600000US91750","ZCTA5 91750","543500","null","13344","null",
"8600000US91752","ZCTA5 91752","395400","null","16752","null",
"8600000US91754","ZCTA5 91754","573500","null","14426","null",
"8600000US91755","ZCTA5 91755","558400","null","19724","null",
"8600000US91759","ZCTA5 91759","431400","null","78973","null",
"8600000US91761","ZCTA5 91761","334300","null","6890","null",
"8600000US91762","ZCTA5 91762","321000","null","7298","null",
"8600000US91763","ZCTA5 91763","304700","null","11512","null",
"8600000US91764","ZCTA5 91764","302900","null","8151","null",
"8600000US91765","ZCTA5 91765","617900","null","10393","null",
"8600000US91766","ZCTA5 91766","351400","null","10159","null",
"8600000US91767","ZCTA5 91767","342000","null","7463","null",
"8600000US91768","ZCTA5 91768","330000","null","11476","null",
"8600000US91770","ZCTA5 91770","480100","null","11878","null",
"8600000US91773","ZCTA5 91773","514100","null","22554","null",
"8600000US91775","ZCTA5 91775","723500","null","18123","null",
"8600000US91776","ZCTA5 91776","573300","null","12379","null",
"8600000US91780","ZCTA5 91780","656000","null","11584","null",
"8600000US91784","ZCTA5 91784","584400","null","10154","null",
"8600000US91786","ZCTA5 91786","390500","null","13293","null",
"8600000US91789","ZCTA5 91789","676900","null","8964","null",
"8600000US91790","ZCTA5 91790","444300","null","6045","null",
"8600000US91791","ZCTA5 91791","531900","null","19841","null",
"8600000US91792","ZCTA5 91792","428500","null","10041","null",
"8600000US91801","ZCTA5 91801","541200","null","15350","null",
"8600000US91803","ZCTA5 91803","569100","null","13527","null",
"8600000US91901","ZCTA5 91901","525700","null","27304","null",
"8600000US91902","ZCTA5 91902","607100","null","13380","null",
"8600000US91905","ZCTA5 91905","279900","null","21749","null",
"8600000US91906","ZCTA5 91906","221300","null","46741","null",
"8600000US91910","ZCTA5 91910","424700","null","6089","null",
"8600000US91911","ZCTA5 91911","361600","null","8769","null",
"8600000US91913","ZCTA5 91913","451700","null","14666","null",
"8600000US91914","ZCTA5 91914","611700","null","29329","null",
"8600000US91915","ZCTA5 91915","475000","null","17279","null",
"8600000US91916","ZCTA5 91916","349800","null","34623","null",
"8600000US91917","ZCTA5 91917","277100","null","136043","null",
"8600000US91931","ZCTA5 91931","75700","null","26449","null",
"8600000US91932","ZCTA5 91932","433400","null","19476","null",
"8600000US91934","ZCTA5 91934","132400","null","14741","null",
"8600000US91935","ZCTA5 91935","592300","null","23873","null",
"8600000US91941","ZCTA5 91941","572200","null","14411","null",
"8600000US91942","ZCTA5 91942","428800","null","10793","null",
"8600000US91945","ZCTA5 91945","367700","null","10977","null",
"8600000US91948","ZCTA5 91948","-","-","**","**",
"8600000US91950","ZCTA5 91950","345300","null","8471","null",
"8600000US91962","ZCTA5 91962","376500","null","40339","null",
"8600000US91963","ZCTA5 91963","174100","null","123553","null",
"8600000US91977","ZCTA5 91977","375400","null","8069","null",
"8600000US91978","ZCTA5 91978","404900","null","24168","null",
"8600000US91980","ZCTA5 91980","-","-","**","**",
"8600000US92003","ZCTA5 92003","589100","null","99822","null",
"8600000US92004","ZCTA5 92004","169800","null","89579","null",
"8600000US92007","ZCTA5 92007","920600","null","67512","null",
"8600000US92008","ZCTA5 92008","699600","null","26867","null",
"8600000US92009","ZCTA5 92009","779300","null","18777","null",
"8600000US92010","ZCTA5 92010","578400","null","17680","null",
"8600000US92011","ZCTA5 92011","759100","null","33646","null",
"8600000US92014","ZCTA5 92014","1412200","null","114494","null",
"8600000US92019","ZCTA5 92019","473400","null","15316","null",
"8600000US92020","ZCTA5 92020","478500","null","14723","null",
"8600000US92021","ZCTA5 92021","363500","null","18156","null",
"8600000US92024","ZCTA5 92024","853000","null","14993","null",
"8600000US92025","ZCTA5 92025","468800","null","16342","null",
"8600000US92026","ZCTA5 92026","428300","null","10763","null",
"8600000US92027","ZCTA5 92027","382900","null","11220","null",
"8600000US92028","ZCTA5 92028","495700","null","17160","null",
"8600000US92029","ZCTA5 92029","542400","null","34589","null",
"8600000US92036","ZCTA5 92036","319400","null","35089","null",
"8600000US92037","ZCTA5 92037","1276500","null","108232","null",
"8600000US92040","ZCTA5 92040","411300","null","10243","null",
"8600000US92054","ZCTA5 92054","498900","null","29032","null",
"8600000US92055","ZCTA5 92055","-","-","**","**",
"8600000US92056","ZCTA5 92056","431000","null","8802","null",
"8600000US92057","ZCTA5 92057","417900","null","11062","null",
"8600000US92058","ZCTA5 92058","331200","null","20645","null",
"8600000US92059","ZCTA5 92059","313600","null","186063","null",
"8600000US92060","ZCTA5 92060","279200","null","132339","null",
"8600000US92061","ZCTA5 92061","380000","null","86263","null",
"8600000US92064","ZCTA5 92064","621300","null","14432","null",
"8600000US92065","ZCTA5 92065","454100","null","9365","null",
"8600000US92066","ZCTA5 92066","369600","null","43466","null",
"8600000US92067","ZCTA5 92067","2,000,000+","2,000,000+","***","***",
"8600000US92069","ZCTA5 92069","449900","null","11227","null",
"8600000US92070","ZCTA5 92070","397100","null","67756","null",
"8600000US92071","ZCTA5 92071","397000","null","8299","null",
"8600000US92075","ZCTA5 92075","1118800","null","59552","null",
"8600000US92078","ZCTA5 92078","478700","null","19729","null",
"8600000US92081","ZCTA5 92081","467100","null","16804","null",
"8600000US92082","ZCTA5 92082","489500","null","21829","null",
"8600000US92083","ZCTA5 92083","361400","null","14442","null",
"8600000US92084","ZCTA5 92084","464900","null","11421","null",
"8600000US92086","ZCTA5 92086","134600","null","23062","null",
"8600000US92091","ZCTA5 92091","895100","null","83609","null",
"8600000US92101","ZCTA5 92101","556900","null","39296","null",
"8600000US92102","ZCTA5 92102","359600","null","16738","null",
"8600000US92103","ZCTA5 92103","693200","null","40296","null",
"8600000US92104","ZCTA5 92104","550100","null","24691","null",
"8600000US92105","ZCTA5 92105","329100","null","11737","null",
"8600000US92106","ZCTA5 92106","931500","null","37943","null",
"8600000US92107","ZCTA5 92107","787900","null","30740","null",
"8600000US92108","ZCTA5 92108","326500","null","23833","null",
"8600000US92109","ZCTA5 92109","799700","null","35631","null",
"8600000US92110","ZCTA5 92110","536800","null","26097","null",
"8600000US92111","ZCTA5 92111","460000","null","10523","null",
"8600000US92113","ZCTA5 92113","299400","null","11677","null",
"8600000US92114","ZCTA5 92114","352300","null","4829","null",
"8600000US92115","ZCTA5 92115","437100","null","12454","null",
"8600000US92116","ZCTA5 92116","556900","null","20168","null",
"8600000US92117","ZCTA5 92117","542000","null","16186","null",
"8600000US92118","ZCTA5 92118","1423600","null","113634","null",
"8600000US92119","ZCTA5 92119","501500","null","19060","null",
"8600000US92120","ZCTA5 92120","563700","null","13847","null",
"8600000US92121","ZCTA5 92121","751300","null","68473","null",
"8600000US92122","ZCTA5 92122","648200","null","19345","null",
"8600000US92123","ZCTA5 92123","471900","null","10080","null",
"8600000US92124","ZCTA5 92124","574100","null","15055","null",
"8600000US92126","ZCTA5 92126","464100","null","7628","null",
"8600000US92127","ZCTA5 92127","719100","null","33720","null",
"8600000US92128","ZCTA5 92128","571500","null","9935","null",
"8600000US92129","ZCTA5 92129","646400","null","7921","null",
"8600000US92130","ZCTA5 92130","943400","null","24785","null",
"8600000US92131","ZCTA5 92131","700600","null","16935","null",
"8600000US92132","ZCTA5 92132","-","-","**","**",
"8600000US92134","ZCTA5 92134","-","-","**","**",
"8600000US92135","ZCTA5 92135","-","-","**","**",
"8600000US92139","ZCTA5 92139","346900","null","7609","null",
"8600000US92140","ZCTA5 92140","-","-","**","**",
"8600000US92145","ZCTA5 92145","1259200","null","86223","null",
"8600000US92147","ZCTA5 92147","-","-","**","**",
"8600000US92154","ZCTA5 92154","345400","null","6983","null",
"8600000US92155","ZCTA5 92155","-","-","**","**",
"8600000US92173","ZCTA5 92173","335600","null","13639","null",
"8600000US92201","ZCTA5 92201","210100","null","6827","null",
"8600000US92203","ZCTA5 92203","323200","null","8473","null",
"8600000US92210","ZCTA5 92210","675100","null","40860","null",
"8600000US92211","ZCTA5 92211","350600","null","9580","null",
"8600000US92220","ZCTA5 92220","200900","null","9153","null",
"8600000US92222","ZCTA5 92222","-","-","**","**",
"8600000US92223","ZCTA5 92223","269800","null","4731","null",
"8600000US92225","ZCTA5 92225","134000","null","14418","null",
"8600000US92227","ZCTA5 92227","159700","null","7784","null",
"8600000US92230","ZCTA5 92230","125400","null","64414","null",
"8600000US92231","ZCTA5 92231","182900","null","9176","null",
"8600000US92233","ZCTA5 92233","119600","null","30288","null",
"8600000US92234","ZCTA5 92234","232400","null","7651","null",
"8600000US92236","ZCTA5 92236","183800","null","6225","null",
"8600000US92239","ZCTA5 92239","78000","null","37276","null",
"8600000US92240","ZCTA5 92240","153300","null","7798","null",
"8600000US92241","ZCTA5 92241","80900","null","24700","null",
"8600000US92242","ZCTA5 92242","70800","null","19775","null",
"8600000US92243","ZCTA5 92243","171600","null","6165","null",
"8600000US92249","ZCTA5 92249","172700","null","11923","null",
"8600000US92250","ZCTA5 92250","162200","null","14420","null",
"8600000US92251","ZCTA5 92251","208400","null","14901","null",
"8600000US92252","ZCTA5 92252","118200","null","7605","null",
"8600000US92253","ZCTA5 92253","376100","null","13869","null",
"8600000US92254","ZCTA5 92254","115300","null","29926","null",
"8600000US92256","ZCTA5 92256","133800","null","26895","null",
"8600000US92257","ZCTA5 92257","39000","null","11877","null",
"8600000US92258","ZCTA5 92258","71500","null","33975","null",
"8600000US92259","ZCTA5 92259","78600","null","65595","null",
"8600000US92260","ZCTA5 92260","316900","null","18211","null",
"8600000US92262","ZCTA5 92262","360900","null","11769","null",
"8600000US92264","ZCTA5 92264","304600","null","19929","null",
"8600000US92266","ZCTA5 92266","-","-","**","**",
"8600000US92267","ZCTA5 92267","-","-","**","**",
"8600000US92268","ZCTA5 92268","173400","null","98168","null",
"8600000US92270","ZCTA5 92270","483100","null","20574","null",
"8600000US92273","ZCTA5 92273","146900","null","56822","null",
"8600000US92274","ZCTA5 92274","69200","null","15894","null",
"8600000US92275","ZCTA5 92275","113100","null","35858","null",
"8600000US92276","ZCTA5 92276","149300","null","25679","null",
"8600000US92277","ZCTA5 92277","121600","null","8913","null",
"8600000US92278","ZCTA5 92278","-","-","**","**",
"8600000US92280","ZCTA5 92280","-","-","**","**",
"8600000US92281","ZCTA5 92281","109500","null","13610","null",
"8600000US92282","ZCTA5 92282","136600","null","26646","null",
"8600000US92283","ZCTA5 92283","77600","null","14437","null",
"8600000US92284","ZCTA5 92284","156700","null","6108","null",
"8600000US92285","ZCTA5 92285","91900","null","44028","null",
"8600000US92301","ZCTA5 92301","150000","null","11774","null",
"8600000US92304","ZCTA5 92304","-","-","**","**",
"8600000US92305","ZCTA5 92305","278000","null","38547","null",
"8600000US92307","ZCTA5 92307","226900","null","8247","null",
"8600000US92308","ZCTA5 92308","201700","null","11503","null",
"8600000US92309","ZCTA5 92309","-","-","**","**",
"8600000US92310","ZCTA5 92310","-","-","**","**",
"8600000US92311","ZCTA5 92311","108600","null","7000","null",
"8600000US92313","ZCTA5 92313","276500","null","12823","null",
