"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"8600000US90026","ZCTA5 90026","616700","26936","null","null",
"8600000US90027","ZCTA5 90027","829700","49604","null","null",
"8600000US90028","ZCTA5 90028","645500","137386","null","null",
"8600000US90029","ZCTA5 90029","550400","54787","null","null",
"8600000US90031","ZCTA5 90031","366500","14499","null","null",
"8600000US90032","ZCTA5 90032","363200","12028","null","null",
"8600000US90033","ZCTA5 90033","351600","28976","null","null",
"8600000US90034","ZCTA5 90034","689900","25154","null","null",
"8600000US90035","ZCTA5 90035","851300","35451","null","null",
"8600000US90036","ZCTA5 90036","982900","41106","null","null",
"8600000US90037","ZCTA5 90037","311600","19316","null","null",
"8600000US90038","ZCTA5 90038","609100","43874","null","null",
"8600000US90039","ZCTA5 90039","648400","18424","null","null",
"8600000US90040","ZCTA5 90040","360200","20194","null","null",
"8600000US90041","ZCTA5 90041","583800","18168","null","null",
"8600000US90042","ZCTA5 90042","431200","10442","null","null",
"8600000US90043","ZCTA5 90043","428400","18746","null","null",
"8600000US90044","ZCTA5 90044","335800","11555","null","null",
"8600000US90045","ZCTA5 90045","705200","14627","null","null",
"8600000US90046","ZCTA5 90046","929600","61400","null","null",
"8600000US90047","ZCTA5 90047","338700","13611","null","null",
"8600000US90048","ZCTA5 90048","945200","55607","null","null",
"8600000US90049","ZCTA5 90049","1,000,000+","***","***","1,000,000+",
"8600000US90056","ZCTA5 90056","802400","61656","null","null",
"8600000US90057","ZCTA5 90057","325900","43613","null","null",
"8600000US90058","ZCTA5 90058","186500","16979","null","null",
"8600000US90059","ZCTA5 90059","296100","22325","null","null",
"8600000US90061","ZCTA5 90061","300300","21400","null","null",
"8600000US90062","ZCTA5 90062","363800","30106","null","null",
"8600000US90063","ZCTA5 90063","330000","14519","null","null",
"8600000US90064","ZCTA5 90064","896800","32481","null","null",
"8600000US90065","ZCTA5 90065","503500","20487","null","null",
"8600000US90066","ZCTA5 90066","758800","24240","null","null",
"8600000US90067","ZCTA5 90067","917700","81288","null","null",
"8600000US90068","ZCTA5 90068","977100","49818","null","null",
"8600000US90069","ZCTA5 90069","727300","47323","null","null",
"8600000US90071","ZCTA5 90071","-","**","**","-",
"8600000US90073","ZCTA5 90073","-","**","**","-",
"8600000US90077","ZCTA5 90077","1,000,000+","***","***","1,000,000+",
"8600000US90079","ZCTA5 90079","-","**","**","-",
"8600000US90089","ZCTA5 90089","-","**","**","-",
"8600000US90090","ZCTA5 90090","-","**","**","-",
"8600000US90094","ZCTA5 90094","673700","64154","null","null",
"8600000US90095","ZCTA5 90095","-","**","**","-",
"8600000US90201","ZCTA5 90201","317000","17796","null","null",
"8600000US90210","ZCTA5 90210","1,000,000+","***","***","1,000,000+",
"8600000US90211","ZCTA5 90211","1,000,000+","***","***","1,000,000+",
"8600000US90212","ZCTA5 90212","1,000,000+","***","***","1,000,000+",
"8600000US90220","ZCTA5 90220","280500","11298","null","null",
"8600000US90221","ZCTA5 90221","274000","16185","null","null",
"8600000US90222","ZCTA5 90222","284300","20701","null","null",
"8600000US90230","ZCTA5 90230","565800","19511","null","null",
"8600000US90232","ZCTA5 90232","800200","22899","null","null",
"8600000US90240","ZCTA5 90240","510700","26962","null","null",
"8600000US90241","ZCTA5 90241","487100","22297","null","null",
"8600000US90242","ZCTA5 90242","434000","16709","null","null",
"8600000US90245","ZCTA5 90245","790800","25043","null","null",
"8600000US90247","ZCTA5 90247","373900","13356","null","null",
"8600000US90248","ZCTA5 90248","406100","30520","null","null",
"8600000US90249","ZCTA5 90249","416800","17638","null","null",
"8600000US90250","ZCTA5 90250","466600","16559","null","null",
"8600000US90254","ZCTA5 90254","1,000,000+","***","***","1,000,000+",
"8600000US90255","ZCTA5 90255","349900","13307","null","null",
"8600000US90260","ZCTA5 90260","422400","15502","null","null",
"8600000US90262","ZCTA5 90262","350300","13534","null","null",
"8600000US90263","ZCTA5 90263","-","**","**","-",
"8600000US90265","ZCTA5 90265","1,000,000+","***","***","1,000,000+",
"8600000US90266","ZCTA5 90266","1,000,000+","***","***","1,000,000+",
"8600000US90270","ZCTA5 90270","320600","29652","null","null",
"8600000US90272","ZCTA5 90272","1,000,000+","***","***","1,000,000+",
"8600000US90274","ZCTA5 90274","1,000,000+","***","***","1,000,000+",
"8600000US90275","ZCTA5 90275","998500","16851","null","null",
"8600000US90277","ZCTA5 90277","857200","24830","null","null",
"8600000US90278","ZCTA5 90278","712400","18885","null","null",
"8600000US90280","ZCTA5 90280","339900","9936","null","null",
"8600000US90290","ZCTA5 90290","1,000,000+","***","***","1,000,000+",
"8600000US90291","ZCTA5 90291","1,000,000+","***","***","1,000,000+",
"8600000US90292","ZCTA5 90292","743100","38228","null","null",
"8600000US90293","ZCTA5 90293","532700","60131","null","null",
"8600000US90301","ZCTA5 90301","332300","23393","null","null",
"8600000US90302","ZCTA5 90302","363200","13948","null","null",
"8600000US90303","ZCTA5 90303","365700","14607","null","null",
"8600000US90304","ZCTA5 90304","370000","34524","null","null",
"8600000US90305","ZCTA5 90305","413100","19439","null","null",
"8600000US90401","ZCTA5 90401","688000","65203","null","null",
"8600000US90402","ZCTA5 90402","1,000,000+","***","***","1,000,000+",
"8600000US90403","ZCTA5 90403","919500","39831","null","null",
"8600000US90404","ZCTA5 90404","614600","38127","null","null",
"8600000US90405","ZCTA5 90405","992200","35942","null","null",
"8600000US90501","ZCTA5 90501","548100","16581","null","null",
"8600000US90502","ZCTA5 90502","378700","18099","null","null",
"8600000US90503","ZCTA5 90503","651500","8801","null","null",
"8600000US90504","ZCTA5 90504","557800","16280","null","null",
"8600000US90505","ZCTA5 90505","716800","19989","null","null",
"8600000US90506","ZCTA5 90506","-","**","**","-",
"8600000US90601","ZCTA5 90601","472900","13973","null","null",
"8600000US90602","ZCTA5 90602","491500","34765","null","null",
"8600000US90603","ZCTA5 90603","471900","13423","null","null",
"8600000US90604","ZCTA5 90604","417700","10711","null","null",
"8600000US90605","ZCTA5 90605","403200","15118","null","null",
"8600000US90606","ZCTA5 90606","366000","12130","null","null",
"8600000US90620","ZCTA5 90620","440600","8763","null","null",
"8600000US90621","ZCTA5 90621","455700","21219","null","null",
"8600000US90623","ZCTA5 90623","592100","11296","null","null",
"8600000US90630","ZCTA5 90630","556200","12133","null","null",
"8600000US90631","ZCTA5 90631","471700","12269","null","null",
"8600000US90638","ZCTA5 90638","466500","8942","null","null",
"8600000US90640","ZCTA5 90640","437300","11265","null","null",
"8600000US90650","ZCTA5 90650","359900","6413","null","null",
"8600000US90660","ZCTA5 90660","375500","9539","null","null",
"8600000US90670","ZCTA5 90670","396600","19884","null","null",
"8600000US90680","ZCTA5 90680","335400","19381","null","null",
"8600000US90701","ZCTA5 90701","453200","16239","null","null",
"8600000US90703","ZCTA5 90703","619000","7820","null","null",
"8600000US90704","ZCTA5 90704","819500","74292","null","null",
"8600000US90706","ZCTA5 90706","386200","10991","null","null",
"8600000US90710","ZCTA5 90710","439300","18606","null","null",
"8600000US90712","ZCTA5 90712","467900","11453","null","null",
"8600000US90713","ZCTA5 90713","470200","7510","null","null",
"8600000US90715","ZCTA5 90715","407400","15555","null","null",
"8600000US90716","ZCTA5 90716","301800","38154","null","null",
"8600000US90717","ZCTA5 90717","492400","29536","null","null",
"8600000US90720","ZCTA5 90720","773300","23652","null","null",
"8600000US90723","ZCTA5 90723","301600","15402","null","null",
"8600000US90731","ZCTA5 90731","491700","18733","null","null",
"8600000US90732","ZCTA5 90732","520300","23991","null","null",
"8600000US90740","ZCTA5 90740","299900","30836","null","null",
"8600000US90742","ZCTA5 90742","1,000,000+","***","***","1,000,000+",
"8600000US90743","ZCTA5 90743","1,000,000+","***","***","1,000,000+",
"8600000US90744","ZCTA5 90744","354000","14712","null","null",
"8600000US90745","ZCTA5 90745","372400","9310","null","null",
"8600000US90746","ZCTA5 90746","414100","15997","null","null",
"8600000US90747","ZCTA5 90747","-","**","**","-",
"8600000US90755","ZCTA5 90755","421900","37471","null","null",
"8600000US90802","ZCTA5 90802","329400","22579","null","null",
"8600000US90803","ZCTA5 90803","737300","29577","null","null",
"8600000US90804","ZCTA5 90804","412700","25161","null","null",
"8600000US90805","ZCTA5 90805","330300","11840","null","null",
"8600000US90806","ZCTA5 90806","423800","18601","null","null",
"8600000US90807","ZCTA5 90807","531500","24587","null","null",
"8600000US90808","ZCTA5 90808","560800","10840","null","null",
"8600000US90810","ZCTA5 90810","354400","10966","null","null",
"8600000US90813","ZCTA5 90813","338300","23279","null","null",
"8600000US90814","ZCTA5 90814","648500","44092","null","null",
"8600000US90815","ZCTA5 90815","574000","9403","null","null",
"8600000US90822","ZCTA5 90822","-","**","**","-",
"8600000US90831","ZCTA5 90831","-","**","**","-",
"8600000US91001","ZCTA5 91001","609400","17122","null","null",
"8600000US91006","ZCTA5 91006","701500","23672","null","null",
"8600000US91007","ZCTA5 91007","754700","26316","null","null",
"8600000US91008","ZCTA5 91008","1,000,000+","***","***","1,000,000+",
"8600000US91010","ZCTA5 91010","395300","15949","null","null",
"8600000US91011","ZCTA5 91011","1,000,000+","***","***","1,000,000+",
"8600000US91016","ZCTA5 91016","525400","22783","null","null",
"8600000US91020","ZCTA5 91020","553700","45648","null","null",
"8600000US91024","ZCTA5 91024","770500","44381","null","null",
"8600000US91030","ZCTA5 91030","834400","27729","null","null",
"8600000US91040","ZCTA5 91040","467600","19355","null","null",
"8600000US91042","ZCTA5 91042","446200","13766","null","null",
"8600000US91046","ZCTA5 91046","-","**","**","-",
"8600000US91101","ZCTA5 91101","453200","25696","null","null",
"8600000US91103","ZCTA5 91103","600200","28664","null","null",
"8600000US91104","ZCTA5 91104","630400","20430","null","null",
"8600000US91105","ZCTA5 91105","883500","38297","null","null",
"8600000US91106","ZCTA5 91106","610500","48562","null","null",
"8600000US91107","ZCTA5 91107","655700","12617","null","null",
"8600000US91108","ZCTA5 91108","1,000,000+","***","***","1,000,000+",
"8600000US91201","ZCTA5 91201","640300","22511","null","null",
"8600000US91202","ZCTA5 91202","633500","23398","null","null",
"8600000US91203","ZCTA5 91203","393400","49232","null","null",
"8600000US91204","ZCTA5 91204","427500","57142","null","null",
"8600000US91205","ZCTA5 91205","486600","22292","null","null",
"8600000US91206","ZCTA5 91206","634700","28465","null","null",
"8600000US91207","ZCTA5 91207","858900","45721","null","null",
"8600000US91208","ZCTA5 91208","733200","29203","null","null",
"8600000US91210","ZCTA5 91210","-","**","**","-",
"8600000US91214","ZCTA5 91214","630600","11224","null","null",
"8600000US91301","ZCTA5 91301","723700","29294","null","null",
"8600000US91302","ZCTA5 91302","1,000,000+","***","***","1,000,000+",
"8600000US91303","ZCTA5 91303","359000","16171","null","null",
"8600000US91304","ZCTA5 91304","505100","21731","null","null",
"8600000US91306","ZCTA5 91306","391400","9521","null","null",
"8600000US91307","ZCTA5 91307","567800","21824","null","null",
"8600000US91311","ZCTA5 91311","507600","23894","null","null",
"8600000US91316","ZCTA5 91316","550600","39493","null","null",
"8600000US91320","ZCTA5 91320","631200","12479","null","null",
"8600000US91321","ZCTA5 91321","381100","21383","null","null",
"8600000US91324","ZCTA5 91324","520700","28128","null","null",
"8600000US91325","ZCTA5 91325","543000","28215","null","null",
"8600000US91326","ZCTA5 91326","655300","13238","null","null",
"8600000US91330","ZCTA5 91330","-","**","**","-",
"8600000US91331","ZCTA5 91331","333500","9318","null","null",
"8600000US91335","ZCTA5 91335","380100","8104","null","null",
"8600000US91340","ZCTA5 91340","333300","18462","null","null",
"8600000US91342","ZCTA5 91342","363200","8136","null","null",
"8600000US91343","ZCTA5 91343","433600","13339","null","null",
"8600000US91344","ZCTA5 91344","515000","16446","null","null",
"8600000US91345","ZCTA5 91345","366100","16794","null","null",
"8600000US91350","ZCTA5 91350","433600","12161","null","null",
"8600000US91351","ZCTA5 91351","350600","11383","null","null",
"8600000US91352","ZCTA5 91352","405900","19488","null","null",
"8600000US91354","ZCTA5 91354","510800","19181","null","null",
"8600000US91355","ZCTA5 91355","461400","12749","null","null",
"8600000US91356","ZCTA5 91356","685300","41779","null","null",
"8600000US91360","ZCTA5 91360","605500","9465","null","null",
"8600000US91361","ZCTA5 91361","823500","32331","null","null",
"8600000US91362","ZCTA5 91362","690700","15335","null","null",
"8600000US91364","ZCTA5 91364","719600","20669","null","null",
"8600000US91367","ZCTA5 91367","598900","14503","null","null",
"8600000US91371","ZCTA5 91371","-","**","**","-",
"8600000US91377","ZCTA5 91377","674200","28725","null","null",
"8600000US91381","ZCTA5 91381","631600","24140","null","null",
"8600000US91384","ZCTA5 91384","451900","13324","null","null",
"8600000US91387","ZCTA5 91387","420200","12288","null","null",
"8600000US91390","ZCTA5 91390","544800","22162","null","null",
"8600000US91401","ZCTA5 91401","570200","23027","null","null",
"8600000US91402","ZCTA5 91402","340200","12863","null","null",
"8600000US91403","ZCTA5 91403","768500","39960","null","null",
"8600000US91405","ZCTA5 91405","396600","17591","null","null",
"8600000US91406","ZCTA5 91406","425700","15304","null","null",
"8600000US91411","ZCTA5 91411","486400","27033","null","null",
"8600000US91423","ZCTA5 91423","798500","28528","null","null",
"8600000US91436","ZCTA5 91436","1,000,000+","***","***","1,000,000+",
"8600000US91501","ZCTA5 91501","625600","31821","null","null",
"8600000US91502","ZCTA5 91502","425000","60339","null","null",
"8600000US91504","ZCTA5 91504","629400","19274","null","null",
"8600000US91505","ZCTA5 91505","573400","11802","null","null",
"8600000US91506","ZCTA5 91506","571400","21013","null","null",
"8600000US91601","ZCTA5 91601","499700","28470","null","null",
"8600000US91602","ZCTA5 91602","683100","60823","null","null",
"8600000US91604","ZCTA5 91604","866300","35850","null","null",
"8600000US91605","ZCTA5 91605","382800","11627","null","null",
"8600000US91606","ZCTA5 91606","409400","15142","null","null",
"8600000US91607","ZCTA5 91607","619400","20709","null","null",
"8600000US91608","ZCTA5 91608","-","**","**","-",
"8600000US91701","ZCTA5 91701","407900","13981","null","null",
"8600000US91702","ZCTA5 91702","353600","8955","null","null",
"8600000US91706","ZCTA5 91706","323600","9623","null","null",
"8600000US91708","ZCTA5 91708","450400","39548","null","null",
"8600000US91709","ZCTA5 91709","536500","13321","null","null",
"8600000US91710","ZCTA5 91710","380600","9848","null","null",
"8600000US91711","ZCTA5 91711","576000","13438","null","null",
"8600000US91722","ZCTA5 91722","373900","10455","null","null",
"8600000US91723","ZCTA5 91723","402100","20610","null","null",
"8600000US91724","ZCTA5 91724","451500","12283","null","null",
"8600000US91730","ZCTA5 91730","328500","10636","null","null",
"8600000US91731","ZCTA5 91731","369900","13885","null","null",
"8600000US91732","ZCTA5 91732","370900","12050","null","null",
"8600000US91733","ZCTA5 91733","371000","14107","null","null",
"8600000US91737","ZCTA5 91737","497400","30957","null","null",
"8600000US91739","ZCTA5 91739","498600","22254","null","null",
"8600000US91740","ZCTA5 91740","421200","12678","null","null",
"8600000US91741","ZCTA5 91741","594300","15444","null","null",
"8600000US91744","ZCTA5 91744","336900","9858","null","null",
"8600000US91745","ZCTA5 91745","483900","11966","null","null",
"8600000US91746","ZCTA5 91746","366200","12805","null","null",
"8600000US91748","ZCTA5 91748","500800","20750","null","null",
"8600000US91750","ZCTA5 91750","492400","15142","null","null",
"8600000US91752","ZCTA5 91752","340600","15406","null","null",
"8600000US91754","ZCTA5 91754","488400","13966","null","null",
"8600000US91755","ZCTA5 91755","483500","12991","null","null",
"8600000US91759","ZCTA5 91759","378300","87396","null","null",
"8600000US91761","ZCTA5 91761","316000","14527","null","null",
"8600000US91762","ZCTA5 91762","291300","12478","null","null",
"8600000US91763","ZCTA5 91763","283700","15333","null","null",
"8600000US91764","ZCTA5 91764","269700","15196","null","null",
"8600000US91765","ZCTA5 91765","550100","15145","null","null",
"8600000US91766","ZCTA5 91766","311300","15509","null","null",
"8600000US91767","ZCTA5 91767","299600","15614","null","null",
"8600000US91768","ZCTA5 91768","314500","19315","null","null",
"8600000US91770","ZCTA5 91770","454700","8222","null","null",
"8600000US91773","ZCTA5 91773","454700","12420","null","null",
"8600000US91775","ZCTA5 91775","638800","12213","null","null",
"8600000US91776","ZCTA5 91776","493000","16455","null","null",
"8600000US91780","ZCTA5 91780","580900","11163","null","null",
"8600000US91784","ZCTA5 91784","556700","23459","null","null",
"8600000US91786","ZCTA5 91786","366300","9424","null","null",
"8600000US91789","ZCTA5 91789","612500","8355","null","null",
"8600000US91790","ZCTA5 91790","415400","10474","null","null",
"8600000US91791","ZCTA5 91791","482000","17014","null","null",
"8600000US91792","ZCTA5 91792","389800","11188","null","null",
"8600000US91801","ZCTA5 91801","487100","10086","null","null",
"8600000US91803","ZCTA5 91803","533700","16435","null","null",
"8600000US91901","ZCTA5 91901","553800","29302","null","null",
"8600000US91902","ZCTA5 91902","547200","28187","null","null",
"8600000US91905","ZCTA5 91905","338800","74915","null","null",
"8600000US91906","ZCTA5 91906","284100","45614","null","null",
"8600000US91910","ZCTA5 91910","391800","10691","null","null",
"8600000US91911","ZCTA5 91911","335700","9856","null","null",
"8600000US91913","ZCTA5 91913","439800","15462","null","null",
"8600000US91914","ZCTA5 91914","552200","34392","null","null",
"8600000US91915","ZCTA5 91915","402200","22945","null","null",
"8600000US91916","ZCTA5 91916","403500","106215","null","null",
"8600000US91917","ZCTA5 91917","190700","78766","null","null",
"8600000US91931","ZCTA5 91931","14700","52352","null","null",
"8600000US91932","ZCTA5 91932","389400","17937","null","null",
"8600000US91934","ZCTA5 91934","272200","106441","null","null",
"8600000US91935","ZCTA5 91935","616500","39445","null","null",
"8600000US91941","ZCTA5 91941","537000","24005","null","null",
"8600000US91942","ZCTA5 91942","376000","10669","null","null",
"8600000US91945","ZCTA5 91945","336700","15643","null","null",
"8600000US91948","ZCTA5 91948","-","**","**","-",
"8600000US91950","ZCTA5 91950","307400","16862","null","null",
"8600000US91962","ZCTA5 91962","399200","43560","null","null",
"8600000US91963","ZCTA5 91963","116100","308895","null","null",
"8600000US91977","ZCTA5 91977","348400","8217","null","null",
"8600000US91978","ZCTA5 91978","342300","21029","null","null",
"8600000US91980","ZCTA5 91980","-","**","**","-",
"8600000US92003","ZCTA5 92003","716100","140297","null","null",
"8600000US92004","ZCTA5 92004","257600","94831","null","null",
"8600000US92007","ZCTA5 92007","801500","55312","null","null",
"8600000US92008","ZCTA5 92008","648400","18431","null","null",
"8600000US92009","ZCTA5 92009","646300","15112","null","null",
"8600000US92010","ZCTA5 92010","511000","29539","null","null",
"8600000US92011","ZCTA5 92011","688700","21631","null","null",
"8600000US92014","ZCTA5 92014","1,000,000+","***","***","1,000,000+",
"8600000US92019","ZCTA5 92019","466300","13513","null","null",
"8600000US92020","ZCTA5 92020","424000","18776","null","null",
"8600000US92021","ZCTA5 92021","338400","10525","null","null",
"8600000US92024","ZCTA5 92024","695300","16654","null","null",
"8600000US92025","ZCTA5 92025","444700","20545","null","null",
"8600000US92026","ZCTA5 92026","392800","13696","null","null",
"8600000US92027","ZCTA5 92027","364100","14756","null","null",
"8600000US92028","ZCTA5 92028","502400","24737","null","null",
"8600000US92029","ZCTA5 92029","546400","31328","null","null",
"8600000US92036","ZCTA5 92036","350200","34403","null","null",
"8600000US92037","ZCTA5 92037","1,000,000+","***","***","1,000,000+",
"8600000US92040","ZCTA5 92040","366400","12817","null","null",
"8600000US92054","ZCTA5 92054","476700","18295","null","null",
"8600000US92055","ZCTA5 92055","-","**","**","-",
"8600000US92056","ZCTA5 92056","398400","10239","null","null",
"8600000US92057","ZCTA5 92057","380400","10483","null","null",
"8600000US92058","ZCTA5 92058","291700","24115","null","null",
"8600000US92059","ZCTA5 92059","505600","272834","null","null",
"8600000US92060","ZCTA5 92060","776800","891909","null","null",
"8600000US92061","ZCTA5 92061","342100","52891","null","null",
"8600000US92064","ZCTA5 92064","557400","17334","null","null",
"8600000US92065","ZCTA5 92065","465000","14580","null","null",
"8600000US92066","ZCTA5 92066","445100","96080","null","null",
"8600000US92067","ZCTA5 92067","1,000,000+","***","***","1,000,000+",
"8600000US92069","ZCTA5 92069","407800","15171","null","null",
"8600000US92070","ZCTA5 92070","406300","140760","null","null",
"8600000US92071","ZCTA5 92071","350400","6082","null","null",
"8600000US92075","ZCTA5 92075","974200","49099","null","null",
"8600000US92078","ZCTA5 92078","435600","20787","null","null",
"8600000US92081","ZCTA5 92081","437000","15259","null","null",
"8600000US92082","ZCTA5 92082","514700","32283","null","null",
"8600000US92083","ZCTA5 92083","308600","16657","null","null",
"8600000US92084","ZCTA5 92084","463000","15067","null","null",
"8600000US92086","ZCTA5 92086","215300","27820","null","null",
"8600000US92091","ZCTA5 92091","915100","97111","null","null",
"8600000US92101","ZCTA5 92101","508100","48629","null","null",
"8600000US92102","ZCTA5 92102","330200","21765","null","null",
"8600000US92103","ZCTA5 92103","581900","39871","null","null",
"8600000US92104","ZCTA5 92104","456700","17741","null","null",
"8600000US92105","ZCTA5 92105","309300","12601","null","null",
"8600000US92106","ZCTA5 92106","874300","24661","null","null",
"8600000US92107","ZCTA5 92107","683700","30203","null","null",
"8600000US92108","ZCTA5 92108","317500","20802","null","null",
"8600000US92109","ZCTA5 92109","707900","35445","null","null",
"8600000US92110","ZCTA5 92110","484000","24236","null","null",
"8600000US92111","ZCTA5 92111","423600","9372","null","null",
"8600000US92113","ZCTA5 92113","301700","23697","null","null",
"8600000US92114","ZCTA5 92114","319400","12611","null","null",
"8600000US92115","ZCTA5 92115","399500","13568","null","null",
"8600000US92116","ZCTA5 92116","474000","31610","null","null",
"8600000US92117","ZCTA5 92117","469500","8530","null","null",
"8600000US92118","ZCTA5 92118","1,000,000+","***","***","1,000,000+",
"8600000US92119","ZCTA5 92119","444800","12114","null","null",
"8600000US92120","ZCTA5 92120","488800","15705","null","null",
"8600000US92121","ZCTA5 92121","585400","58207","null","null",
"8600000US92122","ZCTA5 92122","586700","14828","null","null",
"8600000US92123","ZCTA5 92123","429300","13382","null","null",
"8600000US92124","ZCTA5 92124","544200","19112","null","null",
"8600000US92126","ZCTA5 92126","408000","9703","null","null",
"8600000US92127","ZCTA5 92127","640500","19564","null","null",
"8600000US92128","ZCTA5 92128","518000","13280","null","null",
"8600000US92129","ZCTA5 92129","594800","6958","null","null",
"8600000US92130","ZCTA5 92130","850500","17607","null","null",
"8600000US92131","ZCTA5 92131","658800","12318","null","null",
"8600000US92132","ZCTA5 92132","-","**","**","-",
"8600000US92134","ZCTA5 92134","-","**","**","-",
"8600000US92135","ZCTA5 92135","-","**","**","-",
"8600000US92139","ZCTA5 92139","327400","11934","null","null",
"8600000US92140","ZCTA5 92140","-","**","**","-",
"8600000US92145","ZCTA5 92145","1,000,000+","***","***","1,000,000+",
"8600000US92147","ZCTA5 92147","-","**","**","-",
"8600000US92154","ZCTA5 92154","319300","11460","null","null",
"8600000US92155","ZCTA5 92155","-","**","**","-",
"8600000US92173","ZCTA5 92173","291900","18968","null","null",
"8600000US92201","ZCTA5 92201","222400","11554","null","null",
"8600000US92203","ZCTA5 92203","314900","19438","null","null",
"8600000US92210","ZCTA5 92210","688700","53384","null","null",
"8600000US92211","ZCTA5 92211","405400","18318","null","null",
"8600000US92220","ZCTA5 92220","200700","10345","null","null",
"8600000US92222","ZCTA5 92222","-","**","**","-",
"8600000US92223","ZCTA5 92223","249200","9238","null","null",
"8600000US92225","ZCTA5 92225","161400","12370","null","null",
"8600000US92227","ZCTA5 92227","172400","8991","null","null",
"8600000US92230","ZCTA5 92230","80500","94730","null","null",
"8600000US92231","ZCTA5 92231","172700","8207","null","null",
"8600000US92233","ZCTA5 92233","111000","18943","null","null",
"8600000US92234","ZCTA5 92234","232300","12620","null","null",
"8600000US92236","ZCTA5 92236","172500","8972","null","null",
"8600000US92239","ZCTA5 92239","100000","30010","null","null",
"8600000US92240","ZCTA5 92240","152800","13016","null","null",
"8600000US92241","ZCTA5 92241","71100","10526","null","null",
"8600000US92242","ZCTA5 92242","84500","20342","null","null",
"8600000US92243","ZCTA5 92243","179500","8039","null","null",
"8600000US92249","ZCTA5 92249","163100","9160","null","null",
"8600000US92250","ZCTA5 92250","163900","23317","null","null",
"8600000US92251","ZCTA5 92251","204800","12760","null","null",
"8600000US92252","ZCTA5 92252","159600","12611","null","null",
"8600000US92253","ZCTA5 92253","396600","20023","null","null",
"8600000US92254","ZCTA5 92254","112800","29133","null","null",
"8600000US92256","ZCTA5 92256","170600","37379","null","null",
"8600000US92257","ZCTA5 92257","41300","8416","null","null",
"8600000US92258","ZCTA5 92258","71200","61670","null","null",
"8600000US92259","ZCTA5 92259","92700","47000","null","null",
"8600000US92260","ZCTA5 92260","324600","14948","null","null",
"8600000US92262","ZCTA5 92262","337200","12671","null","null",
"8600000US92264","ZCTA5 92264","297400","11542","null","null",
"8600000US92266","ZCTA5 92266","47200","38056","null","null",
"8600000US92267","ZCTA5 92267","-","**","**","-",
"8600000US92268","ZCTA5 92268","234600","37447","null","null",
"8600000US92270","ZCTA5 92270","582500","28319","null","null",
"8600000US92273","ZCTA5 92273","142100","45549","null","null",
"8600000US92274","ZCTA5 92274","46100","15987","null","null",
"8600000US92275","ZCTA5 92275","98600","44650","null","null",
"8600000US92276","ZCTA5 92276","156900","19771","null","null",
"8600000US92277","ZCTA5 92277","159800","7675","null","null",
"8600000US92278","ZCTA5 92278","-","**","**","-",
"8600000US92280","ZCTA5 92280","-","**","**","-",
"8600000US92281","ZCTA5 92281","152000","36240","null","null",
"8600000US92282","ZCTA5 92282","154700","102251","null","null",
"8600000US92283","ZCTA5 92283","33300","33469","null","null",
"8600000US92284","ZCTA5 92284","173200","11671","null","null",
"8600000US92285","ZCTA5 92285","99300","27957","null","null",
"8600000US92301","ZCTA5 92301","119000","14467","null","null",
"8600000US92304","ZCTA5 92304","-","**","**","-",
"8600000US92305","ZCTA5 92305","786300","322804","null","null",
"8600000US92307","ZCTA5 92307","243900","12792","null","null",
